Number Order Height Address Amount(Meer) ComProfit(Meer)
3358 901469 805453 MmdeKjB16Y6Z3A5JyD4CFU3ciVDMk4CXt1J 200.00000000 38.01016644
3359 901664 805642 MmXHbwV4PVRhnfPYA2Zqa4af7MJsZH3HuuK 50.00000000 9.50254161
3360 901792 805769 MmRADFuFtL9oGty49b4GopUqri18az7KJ1k 1000.00000000 190.05083224
3361 901869 805845 MmTqUZKjNSZymYTC11SwMPfCAAXED3cJwDR 10.00000000 1.90050832
3362 902523 806494 MmSTPCGi7iN7BkrosR6AeRkmYauJrs7QhpL 34.00000000 6.46172829
3363 903041 807007 MmYp7W5vi6bxam5ZFerMShqcR8QJbf3wEe4 127.00000000 24.13645569
3364 903433 807359 MmhBs5dk15fHppCxh9DrgWBtUq2XkTM4axQ 498.00000000 94.64531445
3365 903729 807618 MmWgKrQS1gWPempAVfqBZpUwxCkPF4jsEps 102.00000000 19.38518488
3366 904312 808138 MmW3JBbvN31ZqjuV4B2HcPKaW1fzWKPE6ct 300.00000000 57.01524967
3367 904466 808288 MmUhbP57vNjZt4dEsYMo2qFQT58JLY3fpkh 1000.00000000 190.05083224
3368 904776 808585 MmcnmbvX441EdLhxD9SjMnXvhrfJJt1Bx4L 390.00000000 74.11982457
3369 906125 809899 MmQKu9HbTos6gD4wR2deErWTXdjR55vM3Sp 3000.00000000 570.15249673
3370 906158 809930 Mmh5rrz6yT73tggL2oZnNusWwvLhDowg5XL 2777.00000000 527.77116114
3371 906161 809932 MmSmuexLnCnnDmCWX32dH5VTzB8dEzXTSjR 33000.00000000 6271.67746408
3372 906170 809941 MmhTJ8XmAC33m2wCa1wgQg7BT4SBsBxPyFM 7791.00000000 1480.68603402
