Number Order Height Address Amount(Meer) ComProfit(Meer)
1448 451635 417497 MmUdTZQK2uEhAtWgZG9jLRTt78ryEAaxEBh 500.00000000 46.84282042
1449 451747 417577 MmecJbb7kuyfrBqMiU5ReLbNAT5VmSs4Ma3 500.00000000 46.84282042
1450 451769 417595 MmQrH9nZPceMUMcrWgeWC1ggRrmgt9TacTw 500.00000000 46.84282042
1451 451778 417602 MmecJbb7kuyfrBqMiU5ReLbNAT5VmSs4Ma3 500.00000000 46.84282042
1452 451789 417610 MmZNJDeyZu7EMJsovsw8UweFiSMWnrUhnPS 500.00000000 46.84282042
1453 451919 417714 MmQqzH8R3GmefJrsF4mtwdkmpw98qFBihZd 3500.00000000 327.89974296
1454 451921 417716 MmPzGAaXC2dHHLGmqyEPuEnzUx1xiLg29GF 1999.00000000 187.27759605
1455 452063 417830 MmdJn6UTjhet52tw7wxMCZpzfcqWQbnSz8s 14647.00000000 1372.21358150
1456 452068 417834 MmeWJKQ2cK1RD15Ar2AjnyRqwHV1ZgAMrdi 499.90000000 46.83345186
1457 452081 417846 MmKud9fDHFZTGdNNHRt6B4cGTZbXMsqz5nm 7985.00000000 748.07984217
1458 452121 417880 MmNkqvsAXgRhqZat549yoDzFxeFjYc1AEhE 199.00000000 18.64344252
1459 452218 417955 Mmap97Ua2FMLDi7W3v6iSHf1ESFtwvoFu2r 500.00000000 46.84282042
1460 452253 417974 MmNt7vjpKxXzRzvWjCRSd2DhAqDG9kDri31 500.00000000 46.84282042
1461 452808 418393 MmKpQjEoUFqLKJ1iHdPaqupedK3baopLCKD 499.99000000 46.84188356
1462 452869 418436 MmUmgQM8jkFWxbdTQ5ajN58mCE79KKQiMpc 500.00000000 46.84282042
1463 452906 418464 MmRiMdsjXV5VwJx5mhCkC6LeauVRvBzDyHL 510.00000000 47.77967683
1464 452929 418481 MmUmgQM8jkFWxbdTQ5ajN58mCE79KKQiMpc 505.00000000 47.31124862
1465 452933 418483 MmfQhsSbK5pyDF44qnsWRMYMMW4c9EFikUb 236.00000000 22.10981124
1466 452954 418499 MmUng4CfY4RV9mKiWUG9S9A6x8YRDmabBCy 500.00000000 46.84282042
1467 452969 418511 MmffFffrfZvyD1ensYdm7MGRUaKk8ugBgFG 500.00000000 46.84282042
1468 453181 418676 MmMXzocAMdDvhJXwuYrbhnyyu6Lsaxt1mrV 550.00000000 51.52710246
1469 453229 418714 MmWxY47gUmSdNtHS2UfdppKZFCuobXzbk7G 500.00000000 46.84282042
1470 453597 418988 MmSDjf7maGpMBQW3xZJecSA92XFMS1M9AUv 500.00000000 46.84282042
1471 454911 420016 MmbP5sZDPaFfgVmYJzMQK1tVNkXha7B4HHe 500.00000000 46.84282042
1472 455302 420303 MmirTBstzGHGBqk8VrACTcNbmGojiwxfNJk 1000.00000000 93.68564084
1473 455352 420345 MmaJ2tfSchbPCks8sGZDnp2fsKhmfNEJQCm 150.00000000 14.05284612
1474 455428 420403 MmgBr3ge79dWgwWtZtfvPtThwZdA3BXAqiX 500.00000000 46.84282042
1475 455446 420415 Mmd8BAo6XhTrgq41joPbeuqiWWG4qHbUwm7 2501.00000000 234.30778776
1476 455584 420507 MmdeKjB16Y6Z3A5JyD4CFU3ciVDMk4CXt1J 500.00000000 46.84282042
1477 455991 420831 MmiJzXoLvoBZiiwMtWLbN2grHRZykRWyzNq 500.00000000 46.84282042
1478 456012 420847 MmYE86kUNiDCLrC21FfQWNXPDCDVu9nHRMm 504.00000000 47.21756298
1479 456047 420875 MmiJzXoLvoBZiiwMtWLbN2grHRZykRWyzNq 500.00000000 46.84282042
1480 456048 420876 MmiJzXoLvoBZiiwMtWLbN2grHRZykRWyzNq 500.00000000 46.84282042
1481 456050 420878 MmiJzXoLvoBZiiwMtWLbN2grHRZykRWyzNq 1000.00000000 93.68564084
1482 456059 420887 MmTiSuYqgn53iTQjU2iMSVEhfq5JFie74ge 600.00000000 56.21138450
1483 456443 421184 MmiJzXoLvoBZiiwMtWLbN2grHRZykRWyzNq 500.00000000 46.84282042
1484 456663 421356 MmRPGSpUighToTg2zrzR2ar4x2ftYHP9SxE 1000.00000000 93.68564084
1485 456670 421360 MmaJ2tfSchbPCks8sGZDnp2fsKhmfNEJQCm 50.00000000 4.68428204
1486 456726 421403 MmRkGkzAtXoyYuP1kvCfxXPk5pGgPgfeKGQ 428.00000000 40.09745428
1487 456749 421421 MmW3JBbvN31ZqjuV4B2HcPKaW1fzWKPE6ct 435.00000000 40.75325376
1488 456917 421550 MmMFATDQF18LKomVbWoQ3pJ3FDBp7xx2zKc 500.00000000 46.84282042
1489 456917 421550 MmiBgWFXQHmKtCU6HFqBwVtChrepxZULJNt 500.00000000 46.84282042
1490 456983 421598 MmPLTR1gSP7ER8f52WriD1sTQMULLf9PnHU 149.00000000 13.95916048
1491 456990 421600 MmRh5FvrsReQ2uLhsnoG7o7j6UM5vRpaVdS 500.00000000 46.84282042
1492 457040 421637 MmXsTU5oA5mYfe2mvPzWifxPdNnuuVjRpms 519.00000000 48.62284760
1493 457430 421941 MmQGopbFdPzpT77efoRCYqPjQbmjnYwnWQc 5001.00000000 468.52188988
1494 457614 422085 MmSDjf7maGpMBQW3xZJecSA92XFMS1M9AUv 2500.00000000 234.21410212
1495 457682 422135 MmQTQTSCoFmWcaDfuNoHuohjD1yLPFJP3gH 500.00000000 46.84282042
1496 458874 423041 Mme5ZnNHzE9GVji2td6Y5x5exPkVDHLYb2Q 588.00000000 55.08715681
1497 459126 423240 MmRbbnDaEC2Ch8RpZgvyhsCZ17oLeJRwcEo 5000.00000000 468.42820424
1498 459384 423447 Mmd66KYj7PgEvjwtySSNPP8ku9eTWy6RoPw 200.00000000 18.73712816
1499 459524 423548 MmaJ2tfSchbPCks8sGZDnp2fsKhmfNEJQCm 53.90000000 5.04965604
1500 459531 423554 MmXeif56ycJBmgfLcRaiSkaWeseBx3P7Pn2 800.00000000 74.94851267
1501 459800 423764 MmdzHdgWDLz1rpDDfK7zZ8VtwDKCZGX88zH 500.00000000 46.84282042
1502 459877 423821 MmdJaFV2ajr64kAL4V1Qt9txHrX2yg5fzNL 1000.00000000 93.68564084
1503 460219 424083 MmKxbzjqUWCN7r14sqLwmVGxbTGcyYaQyqj 44143.00000000 4135.56524397
1504 460256 424114 MmfjeaNYhXw41HSCWM4MukFKhfYYhsUe86S 500.00000000 46.84282042
1505 460291 424139 MmcqpQktRY1B7Agbxb65ddTvrwt1JsAtBP9 500.00000000 46.84282042
1506 460505 424305 MmYUU3KcFHXXe6Z415WLYH31rko6b1eh4wS 17790.00000000 1666.66755069
1507 462309 425671 MmWgKrQS1gWPempAVfqBZpUwxCkPF4jsEps 98.00000000 9.18119280
1508 462362 425704 MmSeJBhxxUcE85LDWt79QCVu5FNM8Y1bnjP 250.00000000 23.42141021
1509 462612 425905 Mma84KVNJ1GH79uswDCyc5rUijzbrErD15q 1100.00000000 103.05420493
1510 462899 426127 MmdeKjB16Y6Z3A5JyD4CFU3ciVDMk4CXt1J 500.00000000 46.84282042
1511 462902 426130 Mma9ezvbzSYNLEXPasWokx1GaoDtUNe1682 105.00000000 9.83699228
1512 462945 426168 MmT9wChLYSjadTkGpXpqVCXrdUk5bdh3MEm 888.00000000 83.19284907
1513 463163 426310 MmT9wChLYSjadTkGpXpqVCXrdUk5bdh3MEm 1000.00000000 93.68564084
1514 463210 426341 MmRovVyMfB5diuUNaLNVZYpH98jkpG574ye 1500.00000000 140.52846127
1515 463395 426481 MmNCXReEaFeMsFdBtrEqKqB1ryk5QLG7kMv 1000.00000000 93.68564084
1516 463701 426729 MmdCfZ9KHivqm7kvo5NnoeXvSNwxgasUN3x 7000.00000000 655.79948593
1517 464164 427094 MmRPGSpUighToTg2zrzR2ar4x2ftYHP9SxE 5000.00000000 468.42820424
1518 464779 427567 MmRC8PPzG8ARu6K6AN3suFfySVYVqs1Grkt 500.00000000 46.84282042
1519 465940 428446 MmRovVyMfB5diuUNaLNVZYpH98jkpG574ye 622.00000000 58.27246860
1520 466095 428568 MmWQ8rC7JkbRLkGU4Q89X1KE7P3h7AxzMm1 1500.00000000 140.52846127
1521 466660 429024 Mmdk1NP19WeYh5ejeGsizroWQ8T4tY49B2R 500.00000000 46.84282042
1522 466682 429040 Mmdk1NP19WeYh5ejeGsizroWQ8T4tY49B2R 500.00000000 46.84282042
1523 466809 429140 MmhWjdm7RkUGtUXk8CEkH3KxaDwJs9WWpv8 85.00000000 7.96327947
1524 467301 429490 MmVka7EtUVq8u8wNqmBor4nBui7SpAUk9Gt 5000.00000000 468.42820424
1525 468021 430059 MmL7wNjicCg6iAWLAnzMuqcXJdRHhzjoSwW 480.99800000 45.06260587
1526 468163 430163 MmdCfZ9KHivqm7kvo5NnoeXvSNwxgasUN3x 4500.00000000 421.58538381
1527 470170 431674 MmaJ2tfSchbPCks8sGZDnp2fsKhmfNEJQCm 462.00000000 43.28276607
1528 470258 431732 Mma84KVNJ1GH79uswDCyc5rUijzbrErD15q 3500.00000000 327.89974296
1529 470549 431940 MmfjZzMqKdAGtcb9Jze9pVrfcmBApUpurUx 200.00000000 18.73712816
1530 470561 431951 MmX9RxuGeZmXFv2R3uGa4SUupEdry9NAJmF 210.00000000 19.67398457
1531 470765 432105 MmcfdtBFY7khGCYRhfoVyyRzMA2Axh7PWMH 500.00000000 46.84282042
1532 470978 432272 MmVka7EtUVq8u8wNqmBor4nBui7SpAUk9Gt 1000.00000000 93.68564084
1533 470988 432280 MmeN9r23sRyEYE11KHe3gDEUmr52y6L6puk 32975.00000000 3089.28400697
1534 470996 432287 MmUfVMCCevLnXpjn8bydxcVjeH45tQN9AQa 1600.00000000 149.89702535
1535 470998 432289 MmRovVyMfB5diuUNaLNVZYpH98jkpG574ye 1000.00000000 93.68564084
1536 471033 432313 MmZKUSnb4oGQALYNkfC4buKYRvKXXpWC8Qp 40.00000000 3.74742563
1537 471037 432317 Mmid1xDcThVT6V1bYecuPqSuVg3jbNmkq1B 13900.00000000 1302.23040779
1538 471237 432476 MmfBSxK6o4hzTXArtvtfwURvLkcEL2mdEDx 50.00000000 4.68428204
1539 471287 432517 MmW3JBbvN31ZqjuV4B2HcPKaW1fzWKPE6ct 510.00000000 47.77967683
1540 471984 433004 MmaktFeNC9wybbwHo3HN8UkZ7RbkytUgzhU 250.00000000 23.42141021
1541 472061 433068 MmZ3xbL1xqAfSJfeEBzNnQSxbDW337szvjX 20000.00000000 1873.71281696
1542 472075 433077 MmT1X5ekNjv683YckV8eLwTohr2KmoFHnw9 651.00000000 60.98935219
1543 472530 433422 MmTe2ndtJzWHvWBpztBKVzYCnhwkBpVrArr 500.00000000 46.84282042
1544 472541 433431 MmTe2ndtJzWHvWBpztBKVzYCnhwkBpVrArr 500.00000000 46.84282042
1545 473647 434260 MmdUYVcpbZviqhfmpECjibiahC7D9bhEMpg 1000.00000000 93.68564084
1546 473665 434272 MmdUYVcpbZviqhfmpECjibiahC7D9bhEMpg 370.00000000 34.66368711
1547 473955 434500 MmRovVyMfB5diuUNaLNVZYpH98jkpG574ye 1800.00000000 168.63415352
1548 474085 434603 MmVbvn9P4Smekscv9JAcfMd1tUa6fkPey1Q 2637.92000000 247.13522570
1549 474530 434940 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 257.00000000 24.07720969
1550 474551 434957 Mma84KVNJ1GH79uswDCyc5rUijzbrErD15q 1200.00000000 112.42276901
1551 474552 434958 MmTiSuYqgn53iTQjU2iMSVEhfq5JFie74ge 1000.00000000 93.68564084
1552 474581 434979 Mmer4N2srL3ywEG72RDG9JCwKaFmjayw6pr 480.00000000 44.96910760
1553 474727 435094 MmRovVyMfB5diuUNaLNVZYpH98jkpG574ye 1700.00000000 159.26558944
1554 474965 435263 MmheBbr7huSDEfKD1gB8ovq635G4gqxpnUt 500.00000000 46.84282042
1555 475003 435291 MmXeif56ycJBmgfLcRaiSkaWeseBx3P7Pn2 1600.00000000 149.89702535
1556 475016 435301 MmXeif56ycJBmgfLcRaiSkaWeseBx3P7Pn2 415.00000000 38.87954095
1557 475365 435558 MmdCfZ9KHivqm7kvo5NnoeXvSNwxgasUN3x 3000.00000000 281.05692254
1558 475774 435871 MmcwRUoNgN9MHsSvpGKsNZdim1cDnwSSnTf 3450.00000000 323.21546092
1559 475882 435952 MmYi8hbQgRuETCeiAbjrCK5KP93bEPEMf6g 186.00000000 17.42552919
1560 477718 437347 MmUcEwfV29VheJdBr7L7NVrvfPCUC9UJxeA 730.00000000 68.39051781
1561 478023 437587 MmZKUSnb4oGQALYNkfC4buKYRvKXXpWC8Qp 31.00000000 2.90425486
1562 478065 437615 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 256.00000000 23.98352405
1563 478364 437853 MmaXQdHQSMYa1xCgYTvvsvpShbeRP52fz1p 2764.00000000 258.94711130
1564 478429 437911 MmeFSkDfiY76fqEKmdMjNumPCmxU7q7xQRX 1000.00000000 93.68564084
1565 479557 438780 MmYi8hbQgRuETCeiAbjrCK5KP93bEPEMf6g 170.00000000 15.92655894
1566 481495 440321 MmZNd74kJmydovfGvrpiJ5pZX3kWNiRzENQ 260.00000000 24.35826662
1567 481699 440491 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 261.00000000 24.45195226
1568 481730 440516 MmVJVpwJpqTB1GTaf6Qhf6sBAt61CF32bgi 999.00000000 93.59195520
1569 481754 440533 MmVhPmodhV1q2HjLXWoZ7d9mYLUC2TnYe72 3000.00000000 281.05692254
1570 481821 440584 MmSBoy37jGkkMTE1sk7L9KfVqrFm8khf71W 200.00000000 18.73712816
1571 481857 440609 MmaSqCucfrpvRkqkBc53JSLXLipEjWMC51g 1000.00000000 93.68564084
1572 481998 440723 MmXRWDaiSxskZ4EMwSx4oS7YDPh3FDnpeV6 2907.00000000 272.34415794
1573 482049 440762 MmQGqgZ3QxgWaCr2dADWXB5JZsxxzsr65eT 2000.00000000 187.37128169
1574 482140 440836 MmPzGAaXC2dHHLGmqyEPuEnzUx1xiLg29GF 1200.00000000 112.42276901
1575 482222 440894 MmbxXh83iEpFF4mPph53U78mpCXdFn68is9 1630.00000000 152.70759458
1576 482275 440935 MmaXQdHQSMYa1xCgYTvvsvpShbeRP52fz1p 135.00000000 12.64756151
1577 482352 440992 MmLcevU5xrZZQBeu9VCgETjNtg5Mn2cTnJV 1543.90000000 144.64126090
1578 482627 441213 MmQqzH8R3GmefJrsF4mtwdkmpw98qFBihZd 7000.10000000 655.80885450
1579 483265 441739 MmSHruSnKo3q2qR5HtA5FavPL883zZgNxhs 284.00000000 26.60672200
1580 483424 441867 MmSBoy37jGkkMTE1sk7L9KfVqrFm8khf71W 250.00000000 23.42141021
1581 485058 443145 MmWoE96zsR74Zc9UA1ga1GtafMESbXztgpz 216.00000000 20.23609842
1582 485412 443417 MmTYpWVtbbJsNt4rFuUFbtdez7f61hPSZVN 669.00000000 62.67569372
1583 485521 443504 MmSz1vjJ6k1LBFux5qFKbj7VvYdTAv9meZN 711.14000000 66.62360663
1584 485594 443561 Mma84KVNJ1GH79uswDCyc5rUijzbrErD15q 2000.00000000 187.37128169
1585 485854 443779 MmguKTvDdpq668U4DfsUFZXVBYjKYbha5pn 523.00000000 48.99759016
1586 486477 444257 MmNHWpf81ESPKnXZqRT89nhDaxZVLMa7ZYE 140.00000000 13.11598971
1587 486500 444277 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 1000.00000000 93.68564084
1588 486826 444525 MmYi8hbQgRuETCeiAbjrCK5KP93bEPEMf6g 344.00000000 32.22786045
1589 487687 445204 MmSXTLNDuyNULDhhzb3JoxgJMjDtGSfGjER 150.00000000 14.05284612
1590 487691 445208 MmZAuxsoFaA42FRXx3kdJ8FqsjKTUhHGJji 150.00000000 14.05284612
1591 488308 445720 Mma6BZfQqe63WhEQ8gUGmPCNMxBQyB5PSUM 3600.00000000 337.26830705
1592 488552 445930 Mma4U6gsAyEPbboGvoy7YejAUxWsoFvEdy1 199.00000000 18.64344252
1593 488882 446192 MmNMy1AAAjceXTZMp4KTBhk8upSgfkcerXT 750.00000000 70.26423063
1594 489123 446366 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 274.00000000 25.66986559
1595 489201 446426 MmTPK6dF4rTF74M1XRR82aqNxjN6mNroev8 45.00000000 4.21585383
1596 489209 446432 Mmf3sQdgCMGQMS2kCzJfJzicdehinYHvfKE 200.00000000 18.73712816
1597 489313 446520 MmXZG2cwZDTN5xVF3XV9enUBe7eRB2K2cmC 1350.00000000 126.47561514
1598 489363 446567 MmhQ7FaAJVyZYDFpqg4trURG7NLrw5XenbT 7000.00000000 655.79948593
1599 489405 446602 MmZKUSnb4oGQALYNkfC4buKYRvKXXpWC8Qp 45.00000000 4.21585383
1600 489459 446647 MmbSNFct6cXvaGbwvmdh6e3xhYNjdcmNbGX 5275.00000000 494.19175547
1601 489555 446730 MmfSJEAoDbjFzvSZoVVEuCtTCiuxm6QBCeR 3000.00000000 281.05692254
1602 489611 446779 MmiTMKzVyjokcpfoCfL1w6JBB2xnPuro8f7 105.00000000 9.83699228
1603 489901 447017 MmRVVBWNn2td24Lp4yPwd5w9peqNfxZBVWn 500.00000000 46.84282042
1604 490475 447463 MmYi8hbQgRuETCeiAbjrCK5KP93bEPEMf6g 176.00000000 16.48867278
1605 490702 447626 MmQ164YbJXUttCd2fKNdpzKS4vEZoCEDaNj 109.99900000 10.30532680
1606 491168 447997 MmRovVyMfB5diuUNaLNVZYpH98jkpG574ye 680.00000000 63.70623577
1607 491220 448040 MmSeQzm7byCBQUGPHRfQXwk89B5gq7URoLT 5000.00000000 468.42820424
1608 492170 448774 MmcHdgeXSqmaPaJCpM6QpVdPqKQeMVRVWkB 469.00000000 43.93856555
1609 492325 448896 MmeSZTxND964UkJmMhgUnadp4sMqtoWocD2 364.00000000 34.10157326
1610 492539 449059 MmfSJEAoDbjFzvSZoVVEuCtTCiuxm6QBCeR 1000.00000000 93.68564084
1611 492544 449064 MmSMYwC86eFmQ6DcEimkxUVuf55rntAqXqY 1000.00000000 93.68564084
1612 492561 449077 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 266.00000000 24.92038046
1613 492565 449081 MmYi8hbQgRuETCeiAbjrCK5KP93bEPEMf6g 170.00000000 15.92655894
1614 492565 449081 MmZb2pxDQtYY5QCD69dx43rM3d5JPdTjbCn 3000.00000000 281.05692254
1615 492615 449122 MmX34ruLpsfWU3nnEBGrE4RCj7yMrPZ2jMi 2000.00000000 187.37128169
1616 493000 449411 Mma4U6gsAyEPbboGvoy7YejAUxWsoFvEdy1 140.00000000 13.11598971
1617 493096 449481 MmhQ7FaAJVyZYDFpqg4trURG7NLrw5XenbT 5000.00000000 468.42820424
1618 493137 449515 Mmec6iCP5Rq9zyecgRXdfczsDymEtmWVtCF 3000.00000000 281.05692254
1619 493374 449703 MmWfJwxGM1U3uTUGyHYeiBJn9vLTVsh3N8p 6000.00000000 562.11384509
1620 493383 449711 MmWfJwxGM1U3uTUGyHYeiBJn9vLTVsh3N8p 927.00000000 86.84658906
1621 493531 449825 MmheZL6SN8RhzTtLdN4bhK7GXCZCbNmvVyY 2000.00000000 187.37128169
1622 493680 449937 MmSmuexLnCnnDmCWX32dH5VTzB8dEzXTSjR 14000.00000000 1311.59897187
1623 493690 449944 MmaHf7YgjMZD5f98iqPrtTQJaenAYU6hU5C 700.00000000 65.57994859
1624 493692 449946 MmQ3RFahCMqY56WuUWRcMtePj9tE4VAPnGC 2001.00000000 187.46496733
1625 493696 449948 MmhTJ8XmAC33m2wCa1wgQg7BT4SBsBxPyFM 10454.09000000 979.39812113
1626 493697 449949 MmMP7qSXAUak3SyzEtALtd7HH9FZzNxi6qZ 2000.00000000 187.37128169
1627 493702 449953 MmiCRVTX4B3EuFxWPLUcd2PoQCezVUZo4e8 3000.00000000 281.05692254
1628 493720 449967 MmY5p5ztUkmy7S5ybd8yERsXYgVntvY2FjC 8000.00000000 749.48512678
1629 493732 449977 MmfAeX87MJHx137oTzGgKBLnBKuHfjYyR5q 1234.00000000 115.60808080
1630 493735 449979 MmfAeX87MJHx137oTzGgKBLnBKuHfjYyR5q 206.00000000 19.29924201
