Number Order Height Timestamp Address Amount(Meer) TimeWeight TotalLockAmount(Meer) profit(Meer)
800 180530 179922 1638337929 MmcMivpY8AX5gqieDHchQTa5G1qMQr2ZDye 100 5 613861.98029685 13.41300798
801 180749 180130 1638344089 MmRovVyMfB5diuUNaLNVZYpH98jkpG574ye 50 5 613911.98029685 6.70650399
802 181187 180527 1638355982 MmaXQdHQSMYa1xCgYTvvsvpShbeRP52fz1p 1000 5 614911.98029685 134.13007981
803 181530 180855 1638366198 MmXNioLDgmWcjGR2FjCVLv17HvQTsqictGV 1 5 614912.98029685 0.13413007
804 181618 180940 1638369379 MmPdTQZ8KbBYySbfMwd4BMq8voVPCGMAmsF 500 5 615412.98029685 67.06503990
805 181669 180989 1638370684 MmNbVffBUtZdPJuEcacPe8op99L3msUXeVT 500 5 615912.98029685 67.06503990
806 182161 181473 1638386082 MmNCXReEaFeMsFdBtrEqKqB1ryk5QLG7kMv 1100 5 617012.98029685 147.54308780
807 182966 182271 1638409280 MmTcWSYjy6UeZHjR5mvWSLHfoTPvKxDdcQ5 200 5 617212.98029685 26.82601596
808 183085 182374 1638411894 MmRovVyMfB5diuUNaLNVZYpH98jkpG574ye 50 5 617262.98029685 6.70650399
809 183242 182504 1638415832 MmYi8hbQgRuETCeiAbjrCK5KP93bEPEMf6g 4000 5 621262.98029685 536.52031927
810 183375 182628 1638419731 MmbhCniCvjrGpq7UXPkrkY1jMM7vjUCng8Z 400 5 621662.98029685 53.65203192
811 183590 182816 1638425118 MmQCD8HaqrQPVnzVtDx3M8Lg4mXrnPuuWzy 100 5 621762.98029685 13.41300798
812 183708 182920 1638428343 MmaPTStuTWsaXCUhRdDnFWkUunucBiSRxPT 33.5 5 621796.48029685 4.49335767
813 183808 183001 1638430735 MmffLLdETmskgEqGnMoLT9vSkLXXUiKNsNC 500 5 622296.48029685 67.06503990
814 185937 185112 1638496272 MmVbvn9P4Smekscv9JAcfMd1tUa6fkPey1Q 10171.33 5 632467.81029685 1364.28130475
815 186048 185218 1638499426 MmQCQm8TiDFirQHBmVUPbLjZ81Jf711GpKq 106 5 632573.81029685 14.21778846
816 186114 185284 1638501799 MmUAwjCck4yeTZpAuY9WHraFooSPwdcW2h6 500 5 633073.81029685 67.06503990
817 186163 185333 1638503114 MmRHbDtoLWpJpnPVSY3rTomW3eKDTUVvxBa 10.0942 5 633083.90449685 1.35393585
818 186206 185375 1638504291 MmQRTvxrnknwZeXyQHvRvdGHSwW9siJ1wcV 383 5 633466.90449685 51.37182057
819 186261 185425 1638505539 MmRE1R5jU7u6vFb8CwULBDVrZwM8Mrt3X8T 32 5 633498.90449685 4.29216255
820 186407 185565 1638510028 MmdBkYM3arF5HgkjuyGug6xsc1LRJ7q3w75 113 5 633611.90449685 15.15669901
821 186419 185577 1638510460 MmiBYbeMiSczrqNTDmeFUMUWK5eP8mvrVSd 69.708 5 633681.61249685 9.34993960
822 186434 185592 1638510957 MmffLLdETmskgEqGnMoLT9vSkLXXUiKNsNC 500 5 634181.61249685 67.06503990
823 186534 185689 1638513841 MmNjSQs3CWpXLHgZkXf5pP5vW3tuCJbhMQ8 31 5 634212.61249685 4.15803247
824 186621 185776 1638516171 Mma9ezvbzSYNLEXPasWokx1GaoDtUNe1682 46 5 634258.61249685 6.16998367
825 186733 185887 1638519495 MmVpkKnsvasQPf3QLWdLc8J2cfdn5sSy6Mu 999.9998 5 635258.61229685 134.13005299
826 186987 186139 1638527256 MmMqnrHtwtyGYMhuk8egn6NDrtSnQ6rJ7Uw 3.23 5 635261.84229685 0.43324015
827 187233 186383 1638534716 MmbEd9eFQjwRrKprKadaUnMMkg3SYA3eAmV 76 5 635337.84229685 10.19388606
828 187337 186486 1638537820 MmRovVyMfB5diuUNaLNVZYpH98jkpG574ye 50 5 635387.84229685 6.70650399
829 188647 187779 1638575714 MmacwZ5mqtPmM5gZTXbi3xna1h6PC2jLWMw 5999.99 5 641387.83229685 804.77913760
830 189159 188274 1638590851 MmVNZEwEuLHTKvszL1acP2kPy2LUG7DoF8A 500 5 641887.83229685 67.06503990
831 189530 188595 1638600388 MmSVWHsDHatt1ELWvrYQqVbaJcWWhxwn5fS 500 5 642387.83229685 67.06503990
832 189569 188626 1638601166 MmgVveTqiwfSDCXAVqbtQ7buM65eicknUAg 500 5 642887.83229685 67.06503990
833 189620 188670 1638602390 MmdSdg6DqdHWA55osVUy2iVtdC8BLnFpDta 500 5 643387.83229685 67.06503990
834 191872 190850 1638667759 MmaJ2tfSchbPCks8sGZDnp2fsKhmfNEJQCm 58 5 643445.83229685 7.77954462
835 191895 190870 1638668566 Mme5ULrUVPoCPTsn3761aiXKWi8HPtLAe3f 125 5 643570.83229685 16.76625997
836 193111 191881 1638698616 MmRADFuFtL9oGty49b4GopUqri18az7KJ1k 1010 5 644580.83229685 135.47138061
837 193145 191907 1638699403 MmhtDk5pZsuSWiDys29zcr69A1CG7Foor4t 100 5 644680.83229685 13.41300798
838 193499 192244 1638710048 MmVka7EtUVq8u8wNqmBor4nBui7SpAUk9Gt 1000 5 645680.83229685 134.13007981
839 196765 195193 1638798223 Mmins928YwufXNaBLVxagBbydyZWru41FPD 100 5 645780.83229685 13.41300798
840 197006 195430 1638804903 MmNkqvsAXgRhqZat549yoDzFxeFjYc1AEhE 417 5 646197.83229685 55.93224328
841 198203 196601 1638840731 MmMsJM5F7AGoG8SM2aNTfJW2zQwE7AFgkbd 1000 5 647197.83229685 134.13007981
842 198291 196676 1638842804 MmNPgMZKZqGSNQ4saEHdHjD4KQQoBXCSMPh 1001 5 648198.83229685 134.26420989
843 198454 196816 1638846757 MmZKUSnb4oGQALYNkfC4buKYRvKXXpWC8Qp 22 5 648220.83229685 2.95086175
844 198472 196831 1638847199 MmKyXQezZsz2MfHfojkJeuxhPKd2Cyy96L6 500 5 648720.83229685 67.06503990
845 198517 196868 1638848275 MmfrRev96hDJ1j1wseHT6TevE9mxTtqEiKy 64 5 648784.83229685 8.58432510
846 198627 196953 1638851247 MmXrVxonfgmkk3Pidt7GYmjDvv8K6Qq8zTG 5000 5 653784.83229685 670.65039909
847 198754 197050 1638854206 MmLixvJUufpqjNtMCoEfo2pe2R1r7Pz1inA 500 5 654284.83229685 67.06503990
848 198853 197126 1638856199 MmVCPUcBMsA9Jj3JfhKKmtHbH4xajHvMxnJ 500 5 654784.83229685 67.06503990
849 199020 197258 1638860280 MmNkqvsAXgRhqZat549yoDzFxeFjYc1AEhE 183 5 654967.83229685 24.54580460
850 199115 197335 1638862467 MmSXTLNDuyNULDhhzb3JoxgJMjDtGSfGjER 500 5 655467.83229685 67.06503990
851 199269 197460 1638866641 MmYvJjcqFYV8yvJYQdaLeaQSP3CSWgkpaGr 47 5 655514.83229685 6.30411375
852 199375 197542 1638869092 MmfBSxK6o4hzTXArtvtfwURvLkcEL2mdEDx 45 5 655559.83229685 6.03585359
853 199495 197633 1638871723 MmNuz4jBXuQEETEy2K2qqfGUfJjacatNqfN 10 5 655569.83229685 1.34130079
854 199674 197766 1638875343 MmYw6XjLBYFEAeGRNZMWptkgua7rPthdhZ4 3000 5 658569.83229685 402.39023945
855 199676 197768 1638875425 MmeifGLJyScNx5CLxftWJzJ1WVKS7XDTPYe 30 5 658599.83229685 4.02390239
856 199774 197845 1638877950 MmYhgsRYH6Tpiqdk4dAkWUwWuPBQc3U1pGE 100.7 5 658700.53229685 13.50689903
857 199894 197951 1638881352 MmRw2FxsrWXMiFV8h2QmeMakteJ7jvAz2HB 500 5 659200.53229685 67.06503990
858 200054 198097 1638885683 MmVQeurhZakXzD3V8RkDFx22cUG96QXbjcC 500.02 4 659700.55229685 53.65417800
859 200365 198389 1638894505 MmMZFPMZ3KYMzj6EXQjckQvKqz3SC6t4vDF 500 4 660200.55229685 53.65203192
860 201963 199858 1638938047 MmVka7EtUVq8u8wNqmBor4nBui7SpAUk9Gt 2000 4 662200.55229685 214.60812770
861 202055 199928 1638940085 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 4000 4 666200.55229685 429.21625541
862 202426 200227 1638949451 MmWcNTNtqVU5b7LTQ4F4zPQESPsc5tRtMAd 2000 4 668200.55229685 214.60812770
863 202604 200366 1638953490 MmWTpvy4CCGsJrqMx4jquAz4sTiyZ3deDiE 5500 4 673700.55229685 590.17235120
864 202927 200627 1638961468 MmNkqvsAXgRhqZat549yoDzFxeFjYc1AEhE 497 4 674197.55229685 53.33011973
865 203184 200849 1638968832 MmMZFPMZ3KYMzj6EXQjckQvKqz3SC6t4vDF 500 4 674697.55229685 53.65203192
866 203192 200857 1638969205 MmWSXnMoxiZuma4D7TYpQZ6uLFYpiXa8c8X 300 4 674997.55229685 32.19121915
867 203217 200882 1638970253 MmZKUSnb4oGQALYNkfC4buKYRvKXXpWC8Qp 33 4 675030.55229685 3.54103410
868 203345 200990 1638973211 MmchK5bsiUcKMjkuiS48fNjEMSFuu4qYhk8 1000 4 676030.55229685 107.30406385
869 205071 202571 1639020056 MmffLLdETmskgEqGnMoLT9vSkLXXUiKNsNC 1000 4 677030.55229685 107.30406385
870 205333 202812 1639027485 MmfSJEAoDbjFzvSZoVVEuCtTCiuxm6QBCeR 2 4 677032.55229685 0.21460812
871 205406 202876 1639029480 MmbapGvorVeAHVFdqeST9xHpMQHzpWjhKot 500 4 677532.55229685 53.65203192
872 205445 202908 1639030224 MmbapGvorVeAHVFdqeST9xHpMQHzpWjhKot 500 4 678032.55229685 53.65203192
873 205450 202911 1639030343 MmbapGvorVeAHVFdqeST9xHpMQHzpWjhKot 500 4 678532.55229685 53.65203192
874 205488 202946 1639031573 MmRrs85KK9bUXHJuc31MgWpVDLiQuYgYvgt 410 4 678942.55229685 43.99466618
875 205873 203313 1639042461 MmYvcdET7KUs8ij9JS9K5NzQif8fr1sAkT4 500 4 679442.55229685 53.65203192
876 205883 203322 1639042645 MmehsNs4LVFXMKZ5cCFvuYwBeiRRHTkgRy7 502 4 679944.55229685 53.86664005
877 205965 203389 1639044899 MmdHaJ77XzXhuZYLPyM6ocfUd673gNeeEo5 500 4 680444.55229685 53.65203192
878 206450 203754 1639055748 MmNbVffBUtZdPJuEcacPe8op99L3msUXeVT 500 4 680944.55229685 53.65203192
879 206565 203846 1639058207 MmTPK6dF4rTF74M1XRR82aqNxjN6mNroev8 74 4 681018.55229685 7.94050072
880 208020 205125 1639096365 MmKpvBd8UzofZeddniXYmiT2E5iNEniVYVy 41 4 681059.55229685 4.39946661
881 208967 205877 1639119437 MmRYzvgHiJwnarvNjjgYgpBwDWkymaxiM3p 500 4 681559.55229685 53.65203192
882 209056 205948 1639121533 MmKxvwKiG86cCxZ145TEGQkbnfeXi1G7LPY 1000 4 682559.55229685 107.30406385
883 209468 206273 1639131384 MmZK62ew7q6LXs8bdrtspTd9z2Dw4mhTs81 160 4 682719.55229685 17.16865021
884 209908 206646 1639142728 MmRfFzZ9GGF8qzQj59tPVDGmGKwkbVExxdd 200 4 682919.55229685 21.46081277
885 209909 206647 1639142746 MmUTFkuGez9fFXv2mpSJ1uV229K7ZQppyBM 3800 4 686719.55229685 407.75544264
886 209934 206664 1639143275 MmUZdQHKKiZm2gpfNYvJxX4xRZn5N5MmSho 1000 4 687719.55229685 107.30406385
887 210309 207006 1639153207 MmLGSSYQh13BGBh6bGGmvpKRbYVUoJnxmqc 3000.1 4 690719.65229685 321.92292197
888 211882 208535 1639201265 MmRADFuFtL9oGty49b4GopUqri18az7KJ1k 2000 4 692719.65229685 214.60812770
889 211988 208636 1639204705 MmMsJM5F7AGoG8SM2aNTfJW2zQwE7AFgkbd 500 4 693219.65229685 53.65203192
890 212359 208983 1639214769 MmQLA1CGoW6kSuW6BE3Q9KM5PxDmEK1iyLz 50 4 693269.65229685 5.36520319
891 212581 209192 1639221394 MmUFckCtS2zjANB3aA1sEJkzjqvyBrxdSjm 4000 4 697269.65229685 429.21625541
892 212842 209451 1639228960 MmisiZEqQd6Vwic7uoZEjRr3jZghCF44bkp 500 4 697769.65229685 53.65203192
893 213048 209650 1639235016 MmfBSxK6o4hzTXArtvtfwURvLkcEL2mdEDx 59 4 697828.65229685 6.33093976
894 214644 211213 1639280596 MmcDCKNwcr3Se36ZcA1qyDSUovQBvKngjuy 219 4 698047.65229685 23.49958998
895 214656 211224 1639280791 MmKkZMT9crb8yhwLBKnaf5URaFtb2j8qN1C 100 4 698147.65229685 10.73040638
896 214757 211309 1639282944 MmKkZMT9crb8yhwLBKnaf5URaFtb2j8qN1C 899 4 699046.65229685 96.46635340
897 214793 211344 1639284247 MmaJ2tfSchbPCks8sGZDnp2fsKhmfNEJQCm 66 4 699112.65229685 7.08206821
898 214870 211415 1639286349 MmLephTaokmymR9ug7eH5JohRdNw4uXiie6 1000 4 700112.65229685 107.30406385
899 215414 211897 1639300939 MmNjSQs3CWpXLHgZkXf5pP5vW3tuCJbhMQ8 88.34 4 700200.99229685 9.47924100
900 215957 212390 1639316046 MmZYrC2CKGNaUPFy82gueprG1N59WMprH5A 5000 4 705200.99229685 536.52031927
901 217910 214189 1639369472 MmPTcxgo7wkWnfMgnQpwF2UpMS2NkjLbnQA 1863 4 707063.99229685 199.90747096
902 218266 214472 1639378508 MmXNioLDgmWcjGR2FjCVLv17HvQTsqictGV 0.009 4 707064.00129685 0.00096573
903 218857 214924 1639391828 MmZ8HQwy95zPqDrWeJwqXRdJYfcQM4iX7AJ 822 4 707886.00129685 88.20394048
904 219085 215108 1639397619 MmcnmbvX441EdLhxD9SjMnXvhrfJJt1Bx4L 160 4 708046.00129685 17.16865021
905 219415 215397 1639405655 MmfBSxK6o4hzTXArtvtfwURvLkcEL2mdEDx 28 4 708074.00129685 3.00451378
906 220807 216723 1639446125 MmSBoy37jGkkMTE1sk7L9KfVqrFm8khf71W 100 3 708174.00129685 8.04780478
907 221177 217053 1639455996 MmRE1R5jU7u6vFb8CwULBDVrZwM8Mrt3X8T 32 3 708206.00129685 2.57529753
908 221654 217455 1639467756 MmhczbvAAGh9NkQt95XgaUtVSjCYjUGURv3 170 3 708376.00129685 13.68126814
909 222063 217815 1639478583 MmSaLneRxphyyULjfkMN4SvdPjY8enjdTYz 643 3 709019.00129685 51.74738479
910 222444 218150 1639488955 MmfBSxK6o4hzTXArtvtfwURvLkcEL2mdEDx 114 3 709133.00129685 9.17449745
911 223561 219241 1639522254 MmUsquijRs2vFGceGAnQFR8YLtYycpF5E3b 160 3 709293.00129685 12.87648766
912 224658 220165 1639550245 MmVCPUcBMsA9Jj3JfhKKmtHbH4xajHvMxnJ 3500 3 712793.00129685 281.67316761
913 224690 220188 1639550640 MmRVVBWNn2td24Lp4yPwd5w9peqNfxZBVWn 130 3 712923.00129685 10.46214622
914 224778 220249 1639552322 MmVqiCvnrYTTAB5AmLYaLGq58C6v7S798J2 500 3 713423.00129685 40.23902394
915 225539 220920 1639572846 MmdiMnhsqFrzTCHz5gBtW1a31HcH5pmjKrm 100 3 713523.00129685 8.04780478
916 225670 221029 1639576251 MmdiMnhsqFrzTCHz5gBtW1a31HcH5pmjKrm 100 3 713623.00129685 8.04780478
917 225689 221044 1639576627 MmhczbvAAGh9NkQt95XgaUtVSjCYjUGURv3 51 3 713674.00129685 4.10438044
918 225708 221056 1639576921 MmTYpWVtbbJsNt4rFuUFbtdez7f61hPSZVN 40 3 713714.00129685 3.21912191
919 225910 221227 1639582064 Mmc25JPHaTDKqFRj6JDNdYQSShyqeHgTBkm 1999 3 715713.00129685 160.87561773
920 227639 222812 1639629513 MmfAeX87MJHx137oTzGgKBLnBKuHfjYyR5q 501 3 716214.00129685 40.31950199
921 227726 222896 1639631991 MmLcoPCVbDR3XE35VR3jfrLtRA8Vq52qN5U 500 3 716714.00129685 40.23902394
922 227754 222917 1639632683 MmUBUGY3JvWhv9v8McPdUkAKWQkhkcA94n5 261 3 716975.00129685 21.00477049
923 227851 223001 1639635316 MmUqSxeiX7cCs5tyjoznSzckoD1z34aXQv5 150 3 717125.00129685 12.07170718
924 228006 223147 1639639516 MmRkXg5qgLu2CcjKVLSvEHWY29FmY3iAkAM 300 3 717425.00129685 24.14341436
925 228147 223262 1639643255 MmTYpWVtbbJsNt4rFuUFbtdez7f61hPSZVN 99 3 717524.00129685 7.96732674
926 228481 223543 1639651861 Mmd6TXvV5HYrJuw2C7drbGHCjtaDtxLFcnL 504 3 718028.00129685 40.56093613
927 228832 223872 1639661216 Mmd6Wb9dc2ehqLnaMTK3bmpC7soYSmXJhmV 18 3 718046.00129685 1.44860486
928 230631 225546 1639711973 MmMsJM5F7AGoG8SM2aNTfJW2zQwE7AFgkbd 500 3 718546.00129685 40.23902394
929 231036 225883 1639721903 MmVsEjzaA5UawT8fJwQcrNP6Ge4udbbn4B6 507 3 719053.00129685 40.80237028
930 231468 226245 1639732943 MmZxD61nPMn3DmV1k7zxngQSp615z2NJdJc 100 3 719153.00129685 8.04780478
931 231515 226289 1639734113 MmZNd74kJmydovfGvrpiJ5pZX3kWNiRzENQ 220 3 719373.00129685 17.70517053
932 231639 226408 1639737634 Mmd1URYKeiiSxbu2mkoYepBuRjus1utwbM2 3500 3 722873.00129685 281.67316761
933 232129 226852 1639753659 MmiJXHQqfMh2mbSJ9ChC2xdzinx9sm7NFgM 500 3 723373.00129685 40.23902394
934 232304 227023 1639758659 MmebbduAyyuXJrCXuhPCNcLwjpUsZrLAxJR 6.4 3 723379.40129685 0.51505950
935 233522 228204 1639793618 MmKyXQezZsz2MfHfojkJeuxhPKd2Cyy96L6 500 3 723879.40129685 40.23902394
936 233751 228422 1639800073 MmazENqv1mU9sy3C3VgKNUiVKAi2ewyZWiE 50.1 3 723929.50129685 4.03195019
937 233836 228494 1639802578 MmfBSxK6o4hzTXArtvtfwURvLkcEL2mdEDx 90 3 724019.50129685 7.24302431
938 233955 228601 1639805582 Mmarz5seAPQmz1FStZK5pNPPTUYv5VxxY8F 1 3 724020.50129685 0.08047804
939 233962 228606 1639805755 MmXCRpBy2PuGiG282YrNV8TnnydMXYbY6hN 300 3 724320.50129685 24.14341436
940 234683 229272 1639825913 MmgZipe9o9yuPX67RnVM4uvs4n81DzoXXhx 87 3 724407.50129685 7.00159016
941 235273 229836 1639843159 MmiAZpXeVFKjnYMd9EUoah5vbrrCgSF4WZ5 200 3 724607.50129685 16.09560957
942 236326 230877 1639874340 MmgZC7wNEahzMzHvvi2CFc5yhhrp3CTw4QF 500 3 725107.50129685 40.23902394
943 236339 230887 1639874632 MmgZC7wNEahzMzHvvi2CFc5yhhrp3CTw4QF 500 3 725607.50129685 40.23902394
944 236343 230890 1639874730 MmgZC7wNEahzMzHvvi2CFc5yhhrp3CTw4QF 500 3 726107.50129685 40.23902394
945 237781 232227 1639913160 Mmd8CQkm8EaHSZ1UamFBrnEoL6GJjcE8f7w 500 3 726607.50129685 40.23902394
946 238099 232532 1639922346 MmRRTT11wPL2mQxiCmdza9WAm9snzXR8Mcy 650 3 727257.50129685 52.31073112
947 238567 232997 1639936292 Mmd1atJj7xbG6HsA4SB4fqsU54hfw67VeWu 5000 3 732257.50129685 402.39023945
948 239793 234103 1639969676 MmNHWpf81ESPKnXZqRT89nhDaxZVLMa7ZYE 192 2 732449.50129685 10.30119013
949 241254 235315 1640006364 MmffLLdETmskgEqGnMoLT9vSkLXXUiKNsNC 500 2 732949.50129685 26.82601596
950 241297 235356 1640007799 MmUF5Egj8teMPNH2eWdRM2J1zFARSakFE5q 100 2 733049.50129685 5.36520319
951 241882 235915 1640024099 MmcbDymccGWpaNENukfaS9KbM5HiFkWoq5D 1 2 733050.50129685 0.05365203
952 242636 236650 1640046008 MmKyXQezZsz2MfHfojkJeuxhPKd2Cyy96L6 1000 2 734050.50129685 53.65203192
953 242998 236940 1640054901 MmXHbwV4PVRhnfPYA2Zqa4af7MJsZH3HuuK 100 2 734150.50129685 5.36520319
954 243107 237018 1640057616 MmhbU4qoj3tabg7XkENevyrFxqCmZPLF9Cc 100 2 734250.50129685 5.36520319
955 243156 237058 1640059017 MmXiQ4qfg5U5qgxJYpvukGE8JunNB6XHbBD 500 2 734750.50129685 26.82601596
956 243492 237288 1640065864 MmZK62ew7q6LXs8bdrtspTd9z2Dw4mhTs81 174 2 734924.50129685 9.33545355
957 243558 237337 1640067441 MmZKUSnb4oGQALYNkfC4buKYRvKXXpWC8Qp 142 2 735066.50129685 7.61858853
958 243668 237418 1640069722 MmVtoCvAwREpZZoJY9SZBCeaDihKphWKSpD 0.9 2 735067.40129685 0.04828682
959 243678 237423 1640069913 MmZVo1zhkevQpGDsXqz5LQgmnodx5QH9mkB 100 2 735167.40129685 5.36520319
960 243872 237608 1640075010 MmUBUGY3JvWhv9v8McPdUkAKWQkhkcA94n5 47 2 735214.40129685 2.52164550
961 244542 238186 1640092597 MmRWvvd2MVMU9FdZTA6PXswT75cdSYsRCuX 9 2 735223.40129685 0.48286828
962 244957 238582 1640104228 MmiAZpXeVFKjnYMd9EUoah5vbrrCgSF4WZ5 200 2 735423.40129685 10.73040638
963 246101 239682 1640137440 MmZmBgsAELGUC1F6wn5jDC6h9HghKCCFphJ 500 2 735923.40129685 26.82601596
964 246579 240024 1640147487 MmPwWyQHhvZt2FwrVTZnP2DzXJfuc5cWgBf 112 2 736035.40129685 6.00902757
965 247142 240503 1640161931 Mmb9fgf1vydTBHqF18SfwaHhWJ7NjYMwAmL 224 2 736259.40129685 12.01805515
966 247305 240634 1640165803 MmMsJM5F7AGoG8SM2aNTfJW2zQwE7AFgkbd 500 2 736759.40129685 26.82601596
967 247343 240670 1640166821 MmNHWpf81ESPKnXZqRT89nhDaxZVLMa7ZYE 53 2 736812.40129685 2.84355769
968 247629 240935 1640175229 MmS2z9EZytZGw4iKnTJaPUCfSFfEixjDsip 210 2 737022.40129685 11.26692670
969 247755 241048 1640178577 MmgqW999BEJQG4TgnpLQQghmM1NVVJWsjVy 500 2 737522.40129685 26.82601596
970 249007 242279 1640215644 MmWgKrQS1gWPempAVfqBZpUwxCkPF4jsEps 235 2 737757.40129685 12.60822750
971 249595 242773 1640230738 MmhWjdm7RkUGtUXk8CEkH3KxaDwJs9WWpv8 460 2 738217.40129685 24.67993468
972 249638 242807 1640231591 MmisiZEqQd6Vwic7uoZEjRr3jZghCF44bkp 500 2 738717.40129685 26.82601596
973 250014 243116 1640240769 MmiLszF8agow6z6H2aSEFWfscnfbsGjpfvE 51.423 2 738768.82429685 2.75894843
974 250018 243119 1640240847 MmhBmLQqxLy3wZWnavCLiRpxRLZxcniirFg 493.411 2 739262.23529685 26.47250272
975 250103 243193 1640243324 MmfBSxK6o4hzTXArtvtfwURvLkcEL2mdEDx 95 2 739357.23529685 5.09694303
976 250343 243375 1640248604 MmQEBUEEkDe47HoqaLs6ePXSrZ8ftbz4uF5 500 2 739857.23529685 26.82601596
977 250350 243380 1640248778 MmQEBUEEkDe47HoqaLs6ePXSrZ8ftbz4uF5 500 2 740357.23529685 26.82601596
978 250370 243399 1640249255 MmQEBUEEkDe47HoqaLs6ePXSrZ8ftbz4uF5 500 2 740857.23529685 26.82601596
979 250375 243402 1640249331 MmQEBUEEkDe47HoqaLs6ePXSrZ8ftbz4uF5 500 2 741357.23529685 26.82601596
980 250380 243405 1640249392 MmQEBUEEkDe47HoqaLs6ePXSrZ8ftbz4uF5 500 2 741857.23529685 26.82601596
981 250419 243439 1640250535 MmQEBUEEkDe47HoqaLs6ePXSrZ8ftbz4uF5 500 2 742357.23529685 26.82601596
982 250425 243443 1640250637 MmQEBUEEkDe47HoqaLs6ePXSrZ8ftbz4uF5 500 2 742857.23529685 26.82601596
983 250435 243451 1640250795 MmQEBUEEkDe47HoqaLs6ePXSrZ8ftbz4uF5 500 2 743357.23529685 26.82601596
984 250441 243455 1640250912 MmQEBUEEkDe47HoqaLs6ePXSrZ8ftbz4uF5 500 2 743857.23529685 26.82601596
985 250447 243459 1640251038 MmQEBUEEkDe47HoqaLs6ePXSrZ8ftbz4uF5 500 2 744357.23529685 26.82601596
986 250918 243899 1640263993 MmbqCrqt2kZCM3j1ax1Fp15N6sH7HbG3Dtj 100 2 744457.23529685 5.36520319
987 251047 244022 1640267862 MmV1ceiAx8XXNyHCnNURS9LiLzpheSBizYr 1000 2 745457.23529685 53.65203192
988 252597 245491 1640314296 MmfmKVXNeGyDXdcPFctCaTP8YWGmeLdfAQg 2500 2 747957.23529685 134.13007981
989 252789 245639 1640319266 MmZVo1zhkevQpGDsXqz5LQgmnodx5QH9mkB 200 2 748157.23529685 10.73040638
990 252933 245752 1640322364 Mma9ezvbzSYNLEXPasWokx1GaoDtUNe1682 53.5026 2 748210.73789685 2.87052320
991 252940 245759 1640322585 MmLmALtdu15hVzn9zpXN18rrw1RPfNsJ2mW 96 2 748306.73789685 5.15059506
992 252957 245770 1640322819 MmLmALtdu15hVzn9zpXN18rrw1RPfNsJ2mW 97.2 2 748403.93789685 5.21497750
993 253154 245929 1640326864 MmQLA1CGoW6kSuW6BE3Q9KM5PxDmEK1iyLz 150 2 748553.93789685 8.04780478
994 253939 246616 1640346572 MmfBSxK6o4hzTXArtvtfwURvLkcEL2mdEDx 200 2 748753.93789685 10.73040638
995 255575 248208 1640394663 Mmd74khJy7VezEBVf4WCRReCjnZ9TNNBj42 0.032 2 748753.96989685 0.00171686
996 256103 248615 1640406844 Mmhjd2RwQzbmXzKjvDXNU6Hs4GWWCGhKBYD 3.5 2 748757.46989685 0.18778211
997 256184 248690 1640408939 MmZv4fpJeoVeRr7S5n34UmZNatLWu1usqem 50 2 748807.46989685 2.68260159
998 256332 248819 1640412791 MmWSXnMoxiZuma4D7TYpQZ6uLFYpiXa8c8X 200 2 749007.46989685 10.73040638
999 257737 250046 1640449591 MmaktFeNC9wybbwHo3HN8UkZ7RbkytUgzhU 42 2 749049.46989685 2.25338534
1000 258053 250357 1640458736 MmSw5LHSZeauatxf2zEU4Rai2RRxwpvfwpm 6 2 749055.46989685 0.32191219
1001 259160 251344 1640490082 MmXV3YCu9EcirrSzFMBbFKgXzgukM4Dic2A 500 2 749555.46989685 26.82601596
1002 259670 251711 1640500172 MmXiQ4qfg5U5qgxJYpvukGE8JunNB6XHbBD 1500 2 751055.46989685 80.47804789
1003 259800 251817 1640504070 MmNeYZnxcoygSZ9Fnr8twhYsgE6FXCE83re 200 2 751255.46989685 10.73040638
1004 259897 251905 1640506083 Mmah1RLFDExUR6WpSynQZ3VXRJCDtxMUjb4 1000 2 752255.46989685 53.65203192
1005 260175 252144 1640513094 MmgSuw7uHMZves6K5UAE6wL1niMENMxGXge 1008 1 753263.46989685 27.04062409
1006 261635 253517 1640555346 MmNCXReEaFeMsFdBtrEqKqB1ryk5QLG7kMv 1000 1 754263.46989685 26.82601596
1007 262147 254002 1640569262 MmKxvwKiG86cCxZ145TEGQkbnfeXi1G7LPY 1000 1 755263.46989685 26.82601596
1008 262331 254135 1640573099 MmR59bmmzFNCf3A5krsQ9bqyPP3ddzLEHEq 298 1 755561.46989685 7.99415275
1009 262468 254236 1640575846 MmX5sTQABQa7g7PzpHzt51ddnE1bK9D1W1H 100 1 755661.46989685 2.68260159
1010 262547 254297 1640578253 MmZWtGhSPHdepauSATGPGDJ1eLvaeWSZAiG 999 1 756660.46989685 26.79918994
1011 262612 254349 1640579818 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 3500 1 760160.46989685 93.89105587
1012 262676 254390 1640581152 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 275 1 760435.46989685 7.37715439
1013 262999 254653 1640588943 MmNuz4jBXuQEETEy2K2qqfGUfJjacatNqfN 700 1 761135.46989685 18.77821117
1014 263098 254731 1640591177 MmVsEjzaA5UawT8fJwQcrNP6Ge4udbbn4B6 109 1 761244.46989685 2.92403574
