Number Order Height TxHash Address Amount(Meer) TimeWeight TotalLockAmount(Meer) profit(Meer)
1311 354812 335650 c517e2b35cdc5845e7e46188d72e7cee228c5e6e46b7ea2efa6f58f261050de6 Mmi5a8ogNZX95X7sArxmPtL3nQHmE5q7vQR 8.00000000 5 940299.51289685 1.06115293
1312 354990 335820 bb656530e7dbbdcc8a486fdad8f4f38ec5df28fe6c5732a46699a15444448dc2 MmiAZpXeVFKjnYMd9EUoah5vbrrCgSF4WZ5 500.00000000 5 940799.51289685 66.32205822
1313 355877 336661 98afa6652d8f151f67c1aef51dfed08a63d5280f338a3ccf7fd0e1a26e17c782 Mmd1URYKeiiSxbu2mkoYepBuRjus1utwbM2 1000.00000000 5 941799.51289685 132.64411645
1314 356133 336895 af7c9e613f5e35adcd429a4760775012faab9034d546e2185e24805e0bd7605c MmQ6SUkaSzVhrEVRPagiwj2F4KiWH93dUJ6 30.00000000 5 941829.51289685 3.97932349
1315 356287 337012 297f40c8522348fccfe15adc022497931d12e22b4501c9cce1d98a12b095fe85 MmMZkJUu2VgJxqsyC5ijsWFygXgQGJ1KL3T 364.00000000 5 942193.51289685 48.28245838
1316 356326 337039 99ea5c604989ad0b49e14862508a73aafa2a9b85847325c777ccc0777d8b98eb MmNpcLo4KzP2zsso9x2MP6xmMZRCQ6yvjj1 11.14000000 5 942204.65289685 1.47765545
1317 356360 337065 a131f748d91d83376fe6691c8ed1950741593f814c8d133cd1e4831058619eff Mme127pugaMw8dQv5e6EZpPdWiEHqcBfAVQ 100.00000000 5 942304.65289685 13.26441164
1318 356416 337111 bf667fc125eed7891734e28943e5ddd16b806152a691176c01e3ee2e0110c133 MmemjoE8B6o1ofRGB9YnKgZAskjexkSjWWS 1000.00000000 5 943304.65289685 132.64411645
1319 356448 337132 8801cf196e2705884214f3915df47780966979594c93d382565ee73369c16f3b MmQKu9HbTos6gD4wR2deErWTXdjR55vM3Sp 300.00000000 5 943604.65289685 39.79323493
1320 356666 337310 c5fe7cf1e0cc826cd1a149c984ce3c30b841342d8365a1f4639ecffb4171f113 MmVJVpwJpqTB1GTaf6Qhf6sBAt61CF32bgi 150.00000000 5 943754.65289685 19.89661746
1321 356778 337400 2a130d3d337cb18bf32de069fe0c53ca5dad72309adc5b28b81d0b2c2127ea0a MmRPGSpUighToTg2zrzR2ar4x2ftYHP9SxE 2000.00000000 5 945754.65289685 265.28823290
1322 356839 337451 91b135a7d23314c60d4721dcb3fd53ae2e0f8b046368a06123c0fdea7fd1fa9a MmYy7e6qu2FWz3k9KyzXo5rACzV73HC1Jq1 11.00000000 5 945765.65289685 1.45908528
1323 356897 337507 ec856efdaa32528be5943971046d92ea2693928b5cd7a34822ca1557bc82a5dd MmZKUSnb4oGQALYNkfC4buKYRvKXXpWC8Qp 93.00000000 5 945858.65289685 12.33590283
1324 356946 337545 24aa4312e622eb8e02843f5cdbaa1d553daaf3ad6663d9992c79dee5d54642b9 MmRRLHspijx9Xt446Z8BQaDYBqXj6P3DdWm 60.00000000 5 945918.65289685 7.95864698
1325 356958 337554 d2da39ed4ab643fa31cba429e8303913ab8a0404eb550226fada55577f4ac7b6 MmRRLHspijx9Xt446Z8BQaDYBqXj6P3DdWm 3.00000000 5 945921.65289685 0.39793234
1326 356982 337573 9a2d125547df33f942543d99432d2c658cacec2435dd860052fce14d1af0e110 MmgCdLKjAknqDw3k2ZV4gsvKoMZx5Bccjwx 170.00000000 5 946091.65289685 22.54949979
1327 357361 337905 169be615982fd5beaa6ba221f7406523dcb164e92ee667026244d1d970e252cc MmWSXnMoxiZuma4D7TYpQZ6uLFYpiXa8c8X 60.00000000 5 946151.65289685 7.95864698
1328 357529 338050 52e3c5953f15722e763f8e31e7b45e178e8292c4e25d3681b8de362704b30778 MmNSmWkZHzoXTnPgKFe5qvRZjuCS6aXkPaY 112.00000000 5 946263.65289685 14.85614104
1329 357625 338133 55179441602aa36149ab9fd7d369217b9250fa6ea116fc265d34554a4bf5bcfc MmMk9f6FAgoSTJsTCyf2WnQ45pDdxURNcR9 27.98000000 5 946291.63289685 3.71138237
1330 357972 338438 02afecf6ed31be50564eb1109d7c339cf7b7b7dc936f23295d2a99a0a4dbd13d MmWzfR1byJrgKQsuZBF3Qt52PkNhQaS4WdM 500.00000000 5 946791.63289685 66.32205822
1331 358151 338599 3c0c103740441b14cad65358babb24e86b824f6bac2532863aa2c4a318bdc40e MmemjoE8B6o1ofRGB9YnKgZAskjexkSjWWS 841.70000000 5 947633.33289685 111.64655281
1332 358311 338749 bf61106ce37d5cfd5f40f1e8287c67b9cdad4cdd4275f3646432d37475e2ac2b MmZnwi43753ak756s2dbDwdDKsmkQXACxSm 500.00000000 5 948133.33289685 66.32205822
1333 359577 339931 59502ebbff7667b0569f8ace84de1a725ee48521bb0ba238b05fa6567bd7caa8 MmPZjMXJTrXrDXoBQgYdJVGna1AHCWQFGQu 1520.00000000 5 949653.33289685 201.61905700
1334 359640 339984 a27b47ad6b8b493f4c24ae300018495a1962486e3d8312dffa5e1493b72c728f MmW3JBbvN31ZqjuV4B2HcPKaW1fzWKPE6ct 1300.00000000 5 950953.33289685 172.43735138
1335 359702 340034 08a1c41005ff1368d7108810058fa2b8ec7d8f10e65384a042fe5309382facff MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 244.00000000 5 951197.33289685 32.36516441
1336 359740 340062 c56e9117643aa7010cd09e949b3dfb8e9e6869d4ecab2779f87692ac700292d1 MmWmq3rQsbRnFVSAFLxyXzDbTpx72sYX5nt 254.00000000 5 951451.33289685 33.69160557
1337 359762 340081 a6ba9253d248c22ef545e077fcb514d4eda145127ee9ec53584ab5a89f8a9e15 MmYfc3JmygGmzje3RroCcxSxEDHZZF3pjwM 304.00000000 5 951755.33289685 40.32381140
1338 359900 340209 babc4cec5ef6d95341b53e15e712fe6d76a4f08fcdf1d33ffac6ec6924845207 MmUwz46SkyNYQYtDSG3kwXn7eEhESWecP1D 500.00000000 5 952255.33289685 66.32205822
1339 360140 340421 83b6633e80e54f5f8f93b650ccd02e8447ab6e636364a82967fc8dfb4ac3a403 MmUBUGY3JvWhv9v8McPdUkAKWQkhkcA94n5 30.00000000 5 952285.33289685 3.97932349
1340 360549 340758 2a0451440d079cf2559f314f4e7a89409a5ec9479900f3513c6febcc0097f20f MmVQeurhZakXzD3V8RkDFx22cUG96QXbjcC 1000.10000000 5 953285.43289685 132.65738086
1341 360556 340763 18887bbfc3d1c3d04c97bbf8fcbf40fc6a5bf44e6ea67030fe2769c4e921b5eb MmVQeurhZakXzD3V8RkDFx22cUG96QXbjcC 500.04000000 5 953785.47289685 66.32736399
1342 360606 340801 31993f9f9086847b4623a6df2b4a905fbd3c2872f5e671fe144844893f029c55 MmWgKrQS1gWPempAVfqBZpUwxCkPF4jsEps 70.00000000 5 953855.47289685 9.28508815
1343 360701 340868 96a92324ee33ef7af6552f7017560f577b3734912a00e73f0dc5a7e2f768d318 MmbQssY1M8xcgJRdXM5pB8CJXJhGLCJh7fk 177.00000000 5 954032.47289685 23.47800861
1344 360842 340997 f748f8702677ca52f5f770b7ec940a2ccb68705a78f75f1fcebbd6d5144d8123 MmW3JBbvN31ZqjuV4B2HcPKaW1fzWKPE6ct 680.00000000 5 954712.47289685 90.19799918
1345 360903 341045 ad73ac3f2d2421b3e142edb51d44838342019645b8f0c891d55ec79315f63f47 MmVQeurhZakXzD3V8RkDFx22cUG96QXbjcC 1003.00000000 5 955715.47289685 133.04204880
1346 360911 341052 00d52d834de40c48648e0ceb4e830c50369b769737e6bc2bd0511af5abc19c28 MmVQeurhZakXzD3V8RkDFx22cUG96QXbjcC 505.00000000 5 956220.47289685 66.98527880
1347 360919 341059 c156bdbb37b6677345201bcf59a2582788261e0be45c4ee626d149498e956ec8 MmRrs85KK9bUXHJuc31MgWpVDLiQuYgYvgt 49.00000000 5 956269.47289685 6.49956170
1348 361218 341332 aaa0722247956a9d31971be242e6eaefa712449a6a003e9785c64fdb1e760638 MmMk4CA1CjqP3BejHRfx8H1XUQKTu8Gt293 288.29900000 5 956557.77189685 38.24116612
1349 361378 341485 f948b4a2bd4ac08de24004c067bd753c52ca9215a39445942815dedd82bbefeb Mmer4N2srL3ywEG72RDG9JCwKaFmjayw6pr 57.00000000 5 956614.77189685 7.56071463
1350 362976 342955 475d5e4c1158d3cd53ace78092b98fd27403535d654a152b8a8d2a58ca9d8f7a MmgMPvbacsoFqrZJcqhVm5aMSTVV5t3pVXB 105.00000000 5 956719.77189685 13.92763222
1351 362980 342958 8563713cd2a63812021cb6221cb7b10b7f3c1476f93549f26c31ae3e8f57b780 MmZDJyX77UkceWHNgdcwFjMmQ3bWpo9Nhei 286.00000000 5 957005.77189685 37.93621730
1352 363037 343007 10c21230ce63fe1963de6395445478f60aa3d71d150c5747871063303228520f MmMZFPMZ3KYMzj6EXQjckQvKqz3SC6t4vDF 480.00000000 5 957485.77189685 63.66917589
1353 363043 343013 02b0cd6f1adfc82f8c1fc5f8e0573842ed3ae3494d5d94dc70236474d2f29f53 MmZDJyX77UkceWHNgdcwFjMmQ3bWpo9Nhei 31.00000000 5 957516.77189685 4.11196761
1354 363460 343347 4a825ef6383d20f7454c67d8fc106feddbb209dc9b2523ccc8537f0673a8207e MmZmBgsAELGUC1F6wn5jDC6h9HghKCCFphJ 1500.00000000 5 959016.77189685 198.96617468
1355 363645 343513 717f91f0ecddae290522b3f4e43304ad1de9f94de650ae6a90ddec1f201a3720 Mmd66KYj7PgEvjwtySSNPP8ku9eTWy6RoPw 500.00000000 5 959516.77189685 66.32205822
1356 363648 343516 7f48899571afdc0e49d577fcdc13be50dc774cabbe1b78c19dd956d7f950ebb7 MmfjZzMqKdAGtcb9Jze9pVrfcmBApUpurUx 1100.00000000 5 960616.77189685 145.90852809
1357 363818 343665 b313307011716f51b1aed1ee04f0fc540e67c9e9fbefa429fbf377634e3e06b5 MmS2z9EZytZGw4iKnTJaPUCfSFfEixjDsip 107.00000000 5 960723.77189685 14.19292046
1358 363972 343795 c7c4533b228a3746fa06fb25bb79ed561e7eb248b3bbd93c3df5e9eba34ac204 MmZv4fpJeoVeRr7S5n34UmZNatLWu1usqem 75.00000000 5 960798.77189685 9.94830873
1359 364074 343881 bc0c655b3493ce919122c312376a042a72669148e6f0956c13ff59853289c545 MmcMvGGDm8AhXFRTsw39mZWbdyXRJRPeZqM 10.00000000 5 960808.77189685 1.32644116
1360 364291 344061 caf2419f44970e625bc009f5dbb8d68279584cbdd04d1d8b23410f0f341b4b49 MmUrXcCprFumxW3J6E6bRL25DbAtQkLBoXp 200.00000000 5 961008.77189685 26.52882329
1361 364297 344066 4d3fb6b1961afd23496c255dda4e510e3ed5d7c3e644bc25edc5dadc8d3a00c6 MmLXRs8JydQ839KGsJrQuBQCa9eqKVxKbbW 1500.00000000 5 962508.77189685 198.96617468
1362 366318 345822 ffd464d6e27c02d1327867bd6b10e5cefae519e16123223e34a8fdb32b7c250a MmZ8SCnbxD48wNoV5b26ZoZ9dmhfucSr1rL 44.00000000 5 962552.77189685 5.83634112
1363 366394 345890 181f375811c9fd63f342978793c128e8638433b241160e94ccca59eb7f74aab3 Mmdqhr8R7NN6tA1wpbdWFyR8aYc7XGgXz2g 1.00000000 5 962553.77189685 0.13264411
1364 366696 346139 4d7980cdc8b55b67c91e1c8f989acb63b33bef0e6e6cf97398defe5a0be8599b MmNp38jgiTRvM1pdssc7KPMJSRM5giyuJKH 11.60000000 5 962565.37189685 1.53867175
1365 366703 346146 630f02d7e45084b44733894ced6f2ac6fabf34573688182a72da8938a8e7788e MmWSXnMoxiZuma4D7TYpQZ6uLFYpiXa8c8X 44.00000000 5 962609.37189685 5.83634112
1366 366729 346168 0896f343b9fa219d792e21db60cb49b50d47e114b79fca2a6ba6d1611460cdc6 MmbQssY1M8xcgJRdXM5pB8CJXJhGLCJh7fk 175.00000000 5 962784.37189685 23.21272037
1367 366962 346355 56866f425da696d08fc8b0b8cd4a9c3b662f77a00bd6fc5aafafd5682909db03 MmW3JBbvN31ZqjuV4B2HcPKaW1fzWKPE6ct 548.00000000 5 963332.37189685 72.68897581
1368 367039 346415 1bb3f52e388e5fa71ad095844d8911fe9070e4dac039a48b8b6a685139764cfa MmhWjdm7RkUGtUXk8CEkH3KxaDwJs9WWpv8 194.00000000 5 963526.37189685 25.73295859
1369 367287 346620 92d1ae5872527d0661911797ac1cc5a43c21d8a9a2fff373987d36a05c4c5d01 MmfEB7TMAFW28qQahXe6PgDdY7VQbGSLa4r 341.00000000 5 963867.37189685 45.23164371
1370 367650 346942 2befa55676331ff8024dc079b4ba207b37e425660722d36213faffbc2ec09b22 MmfBSxK6o4hzTXArtvtfwURvLkcEL2mdEDx 50.00000000 5 963917.37189685 6.63220582
1371 369316 348450 93b9aabe16b4c5b57fe424d0638f5c819fb6a3f0110be486e2bc0cea658763c7 MmMM5EM6Yj6HnHPtwmmBDfeoCmcHu7aKktu 653.00000000 5 964570.37189685 86.61660804
1372 369346 348473 06a4c6c81d8d8ff48b4d6c9a9e6246e7916308586ec3e6263070353262a25863 MmYvJjcqFYV8yvJYQdaLeaQSP3CSWgkpaGr 609.00000000 5 965179.37189685 80.78026692
1373 369401 348519 273b534437f5e324ad2b7c4ec241cb34d229f72ecf748401ffe7317dfff7f93f MmdeKjB16Y6Z3A5JyD4CFU3ciVDMk4CXt1J 500.00000000 5 965679.37189685 66.32205822
1374 369550 348642 4cc4a9e32555d3cab6c1db60e83919613b77b5fd9aa2975acf20d0a101ec971e MmYp7W5vi6bxam5ZFerMShqcR8QJbf3wEe4 362.99000000 5 966042.36189685 48.14848783
1375 369561 348649 25aa0f284318a042c4c82a7ec1ed6041011b41c3ad0c269e736d3ce788442291 MmUBUGY3JvWhv9v8McPdUkAKWQkhkcA94n5 44.00000000 5 966086.36189685 5.83634112
1376 369563 348650 6981451fa42ae3a80a093f41ad20abf8af54190a7eab3c25202aa6d883c83f0a MmbQssY1M8xcgJRdXM5pB8CJXJhGLCJh7fk 258.00000000 5 966344.36189685 34.22218204
1377 370001 349023 f9cece1d0e77cb5c870082c33f92e33c356ca78e24d7a99810e74366c9e6c4b6 MmVJVpwJpqTB1GTaf6Qhf6sBAt61CF32bgi 720.00000000 5 967064.36189685 95.50376384
1378 370025 349040 aff5b7ebfbfe6d6dcfc1e59052764d8c0d2a0331ce734a8073a80e984b98d94e MmMApEopDu87htPCBsx4Gn1v1wj837j4Sum 2500.00000000 5 969564.36189685 331.61029113
1379 370040 349052 432b3563f357ef76340ab136e7e453f9b0f16ad0016869da38e6bd2a18848490 MmSTPCGi7iN7BkrosR6AeRkmYauJrs7QhpL 283.00000000 5 969847.36189685 37.53828495
1380 370094 349095 07653630e7a89a73a68f648254480f51c7fecf0f32e582892eb079aea31f862d MmaEXzXtfKkHKX71JpD6dBw12V3GhHCb8V7 100.00000000 5 969947.36189685 13.26441164
1381 370140 349132 e5f9fee2d392ad4f2ed000f8294dba1b1e0185b0e53902e810ee86406424c8e3 MmSeJBhxxUcE85LDWt79QCVu5FNM8Y1bnjP 102.00000000 5 970049.36189685 13.52969987
1382 370745 349616 b2d505a0c76ea4e58b22de272d68c6c6e628b5506eb572bf469095934a6b861a MmMk9f6FAgoSTJsTCyf2WnQ45pDdxURNcR9 200.00000000 5 970249.36189685 26.52882329
1383 370754 349623 75a037b09165d07558ac8054027f0354a3d6e19301633b52418e1d9f62ce9013 MmYcg229AEtNdHB5BVpvvowkH6E4T2Cpmdh 200.00000000 5 970449.36189685 26.52882329
1384 370873 349728 2863bd75aef4dca2dd97389a5e195ebcfe390dc2ff503cb244abef9718e80db4 MmQ33V3wkW6RqZgF6VVLqQK7pMLtRvUsz6b 240.00000000 5 970689.36189685 31.83458794
1385 371622 350380 350ca03e63f71cf6c92591a06138d0199fffabd70931c4af92cf11b1450b9c3e MmMZFPMZ3KYMzj6EXQjckQvKqz3SC6t4vDF 2000.00000000 5 972689.36189685 265.28823290
1386 372610 351279 e4277ec40b0d97191806a3ab12f4d9e5e4b84e8af2881e692548015f8f0e708a MmiAZpXeVFKjnYMd9EUoah5vbrrCgSF4WZ5 500.00000000 5 973189.36189685 66.32205822
1387 372791 351424 cf3087cfd0c25fb018b9b3d56e21c320e4a7086d12c63c916fb31c2db935ac79 MmTPK6dF4rTF74M1XRR82aqNxjN6mNroev8 44.00000000 5 973233.36189685 5.83634112
1388 373307 351839 42d0e29fdbf4befd1f3900187afd4269cab62245854ceaf6801adc177a3f174b MmiGVLbmtnCQMMPMZk9iLpLdMf2HQJ463GT 500.00000000 5 973733.36189685 66.32205822
1389 373352 351878 c3008a06bdd11c33103f5395435936b0fc38bce56022b07ad0911dbfeb11cd96 MmXesb8Zi24FzcXghP9TLQb3fxz751V94p3 149.00000000 5 973882.36189685 19.76397335
1390 374480 352831 5e21863c7fa0a0824d716dcbe1ac4dd6247c8bd2423e2b40d6c05a16ae819f3c MmaXQdHQSMYa1xCgYTvvsvpShbeRP52fz1p 1000.00000000 5 974882.36189685 132.64411645
1391 374610 352945 af028e5ab0f5710408280e02dceaf659d8bb9ced5275aabc1762ba2d41953f64 MmbSNFct6cXvaGbwvmdh6e3xhYNjdcmNbGX 5000.00000000 5 979882.36189685 663.22058226
1392 376106 354313 5ecd6c33d1da1352786d23dc33e8ba1d835d0a9e6a8e830d6c316ae4adaeb029 MmbQssY1M8xcgJRdXM5pB8CJXJhGLCJh7fk 175.00000000 5 980057.36189685 23.21272037
1393 376108 354314 970c7ec3b53ac4433306113fab7f7ed4cecfe3937c3bbbaa269d3875d562350c MmUBUGY3JvWhv9v8McPdUkAKWQkhkcA94n5 31.00000000 5 980088.36189685 4.11196761
1394 376192 354390 3324017cfc10ee8c01180cc92b029212aeef60dfaf800c8cb0ee2a5122007164 MmRyEs1WjWA6FZqAS1bcVGCftguqCcdVCsu 500.00000000 5 980588.36189685 66.32205822
1395 376240 354433 9207d8f56d989fd346809a20c389ceab2f2a65aaa82656021ca4a614a5234a74 MmRkXg5qgLu2CcjKVLSvEHWY29FmY3iAkAM 551.00000000 5 981139.36189685 73.08690816
1396 376705 354855 aa500c3052440a7df08f1fc66dc3311f2bc211e0dbcf0940916031992e73c1ca MmVsEjzaA5UawT8fJwQcrNP6Ge4udbbn4B6 426.00000000 5 981565.36189685 56.50639360
1397 377137 355252 e609e560871ebce000e4ab6f560bebe809d6a36176130c49f17d5cc3db8521fc MmZKUSnb4oGQALYNkfC4buKYRvKXXpWC8Qp 86.00000000 5 981651.36189685 11.40739401
1398 377437 355509 4266643e7422a76c74ebcac897292780a55bd4db90696e7cc00142b1d8ff44dd MmhtDk5pZsuSWiDys29zcr69A1CG7Foor4t 1000.00000000 5 982651.36189685 132.64411645
1399 377612 355655 eb19ccb10da7879151e2130d14d81f822fe04b36c1428a577f26b76ab6c6b884 MmLiUeVuXFi8QB42W5ivcWmGDvEBKtCzikM 226.00000000 5 982877.36189685 29.97757031
1400 378760 356723 795726f1edaf3fe51b0f5b5966d6e63dcca320d81ef462eba955e661bb779ca1 MmWgKrQS1gWPempAVfqBZpUwxCkPF4jsEps 128.00000000 5 983005.36189685 16.97844690
1401 379232 357158 56e0e9a92ecf64355e808c7a4b85286a9ae517354888972dbc7db5dc349c12f0 MmW3JBbvN31ZqjuV4B2HcPKaW1fzWKPE6ct 350.00000000 5 983355.36189685 46.42544075
1402 379359 357274 608f69d389e4f158c213efe87eef91df6f613bc8f931f607ece4d11c6dc64c3e MmhxC9c8QFQU7w363Gw2K1Jpv6Q7qrqe7ye 224.50000000 5 983579.86189685 29.77860414
1403 379545 357438 c3c9f79638c4098012df38739279ac371bb17f2fa4c3c6f5f46e67973aae27ec MmaT6uWgTiFhcQrG4WxZ8EHZLZnZWmtUdHE 1000.00000000 5 984579.86189685 132.64411645
1404 379645 357525 a8474f5d65b8bede1333892ba8896756d016a30adfbe22ee7e8560e00291099f MmZVo1zhkevQpGDsXqz5LQgmnodx5QH9mkB 500.00000000 5 985079.86189685 66.32205822
1405 380452 358219 df06460bd0fa9784e6ea738c18f96d4f19dc69acb11239421b633349efafe83b MmRXzakKtph5Mm5UrtHJqnoUrkDUKVQa2oS 3000.00000000 5 988079.86189685 397.93234936
1406 380475 358238 03cd756f4aca7122e529f6b0b636d3f482dbe5038aa2b1d3e26ee1c2eb3b3e81 MmSuGxFyZSBatmnJgw9FgMaVZ3W6waDhALZ 0.46000000 5 988080.32189685 0.06101629
1407 382412 360008 1527c1674179f008cc3a0600bf7767aea079cbf122daf3859501fc2034824e78 MmirLJXnA5nA8Eih6nQntcm88xCgWDux78w 4000.00000000 5 992080.32189685 530.57646581
1408 382534 360115 ee2db15fe1fdd0d153df01c5d210645ab2d16a8797f43b4a876d99f23fe3633f MmhBbQniXFgB12aCap9hu2q1UHaJFQFuNtP 500.00000000 5 992580.32189685 66.32205822
1409 382578 360155 eae66fe557a992105d41babb801695fa364d4576e385ad2f7cf3568f1d332ff9 Mmd8BAo6XhTrgq41joPbeuqiWWG4qHbUwm7 500.00000000 5 993080.32189685 66.32205822
1410 382590 360165 5447bef29adbea667f98b0563c0a96f396ae053810a1002e6d485f0ed35ed474 Mmf6Ez1qWZtnfLjcDKFdom8URzcchgMBcnZ 300.00000000 5 993380.32189685 39.79323493
1411 382675 360233 71244a76d122d8e74f7f62e4ae3590c138d693209b9e49a4e257b479faee5e2d Mmf6sxKjvFZnwmjvEFw8D5T1Je1PD5L781y 1000.00000000 5 994380.32189685 132.64411645
1412 382683 360241 e77d854b266242d4da4ffb30fe3830c552605fdb255be4280501fd082f6785f0 MmcAXiANTNbPppzvzt146E75sxEfKKoSear 477.00000000 5 994857.32189685 63.27124354
1413 383291 360772 2df7b021e79560f95b8c28ed6166e5e7ad564922bdaf014e2195503cac43cb58 MmhbKUiFMjcoEymgREhQUMDHi6RbjgPzpE9 11.38000000 5 994868.70189685 1.50949004
1414 383320 360795 83ae9de3fa4e853376d9593baab04d6508a5d0634b320eb70ce7e219c3ebe0be MmVuHhWcVSmfmiuxCjgkyVHtNoAofrM1WTu 10.02600000 5 994878.72789685 1.32988991
1415 383531 360989 b1e9f494cffd39d3c90e8b39e9ee8b5a00df0a7281d9db106166cb6dadd4028f MmNHWpf81ESPKnXZqRT89nhDaxZVLMa7ZYE 132.30000000 5 995011.02789685 17.54881660
1416 383554 361006 b6b7deaf581fc13de7473a8a2ac52197a2fe9d88b0cbacf1bd40aaac3934bfad MmUfVMCCevLnXpjn8bydxcVjeH45tQN9AQa 1200.00000000 5 996211.02789685 159.17293974
1417 384030 361423 2cca4e72aa039b81225a2b453b588f3d5ad005d48b3ae0c11f6db9408a457b4e MmZ8SCnbxD48wNoV5b26ZoZ9dmhfucSr1rL 84.00000000 5 996295.02789685 11.14210578
1418 384037 361429 424d6a65e2bec615694fb88d052d4b847b54f9fb8e1457ddc91986ec9130383c MmWSXnMoxiZuma4D7TYpQZ6uLFYpiXa8c8X 60.00000000 5 996355.02789685 7.95864698
1419 384170 361541 1219580a2acdf253cc0f11c4bbfcf79f8729a60f606abfbedededec0cbdb5d82 MmUrXcCprFumxW3J6E6bRL25DbAtQkLBoXp 200.00000000 5 996555.02789685 26.52882329
1420 384901 362221 ff23a24556ac78b35859ffe093bd99436c469bc962866223231f5b7fd1c9f8ea MmQ3RFahCMqY56WuUWRcMtePj9tE4VAPnGC 1000.00000000 5 997555.02789685 132.64411645
1421 385671 362932 97b9df3f739725e1aae247d12f5baf49b6a22dfb949b87406171ef682087188f MmRPGSpUighToTg2zrzR2ar4x2ftYHP9SxE 2500.00000000 5 1000055.02789685 331.61029113
1422 385745 362990 6d45b8fe5a53ed1bec39ae5d8900f20766d036c14174aadb17ce832942733431 MmX9RxuGeZmXFv2R3uGa4SUupEdry9NAJmF 500.00000000 5 1000555.02789685 66.32205822
1423 386003 363220 92f55e04906635088359be73c12329449828308721ed2e0d511a4e2d56110f2b MmUBUGY3JvWhv9v8McPdUkAKWQkhkcA94n5 42.00000000 5 1000597.02789685 5.57105289
1424 386213 363420 24f726adddcb863c040235b20ee6b6f314112969bf9404cbd84f9b3317fbfd0c MmZKUSnb4oGQALYNkfC4buKYRvKXXpWC8Qp 43.00000000 5 1000640.02789685 5.70369700
1425 386322 363527 863a03d8cd71c2582f80336ff9ce22ac6708e63cbf1621e5706232c4edb0041c MmSBoy37jGkkMTE1sk7L9KfVqrFm8khf71W 800.00000000 5 1001440.02789685 106.11529316
1426 386820 363961 41aa828d29d174dbd916b802a6e915601c8b11b0549ef5a7d42916cfd9e86fdc MmUoK7TCKdzfZLNGZggxaMhDdhuDs4w6Gdf 360.00000000 5 1001800.02789685 47.75188192
1427 386834 363974 00ccaa84ad3e6eedbc6ef241fdbfcd0b6bce44e52da605f02a903ca8fe04468e MmfBSxK6o4hzTXArtvtfwURvLkcEL2mdEDx 20.00000000 5 1001820.02789685 2.65288232
1428 387020 364129 97530b0246077ab83d08af8711c697d461538bc421f48022225fd4a729561d00 Mmc7Dpic9HBqJc3tY5aPrPmLbzoahSJRTWc 940.00000000 5 1002760.02789685 124.68546946
1429 387270 364356 bf0bac621d00943fb8ce606885b3d86824e866260a0a62587786c88ea39ce425 MmWkfTF5DYHvfjnutXJha2KGXVgdanETemW 51.00000000 5 1002811.02789685 6.76484993
1430 387679 364736 abe088a81e176382ad0966335dd4aad664d82d1093086d192b626bebee30ab58 MmiAZpXeVFKjnYMd9EUoah5vbrrCgSF4WZ5 400.00000000 5 1003211.02789685 53.05764658
1431 388479 365504 b70c6ec9e99b5402a3568c87a5c972ceafb0141afe46da2c2cb6ca824703b1c5 MmNnY4Qh9CXD4yjJ39tVjr2wpUuykddJZfE 247.59000000 5 1003458.61789685 32.84135679
1432 388804 365799 27d0a1c4a524cbe3c73febc0c3f8712bc95b0fa7f39dded178671e3addd48a06 MmSPoCHbTsR8VZ7rqgmhRRBrBJeGbUQemw3 500.00000000 5 1003958.61789685 66.32205822
1433 389004 365984 2d4d707f8a74bf2d2b4e419b90a4e30e329f1f1110af769d0e3e9fa9c58d0198 MmPLTR1gSP7ER8f52WriD1sTQMULLf9PnHU 114.00000000 5 1004072.61789685 15.12142927
1434 389306 366263 d634016cbb675044a4a8db13e7b98620ab9eda6fea6f665a667762ce150280df MmUwz46SkyNYQYtDSG3kwXn7eEhESWecP1D 500.00000000 5 1004572.61789685 66.32205822
1435 389983 366887 419e9ff0f972bf19de97ffa6892780215b01c5706bbf3b22d09f01c5a1a07f14 Mmd8BAo6XhTrgq41joPbeuqiWWG4qHbUwm7 2000.00000000 5 1006572.61789685 265.28823290
1436 390222 367092 acc5992a5038019178479572392680bc88121340e47531181bfb8924c0901787 MmUfVMCCevLnXpjn8bydxcVjeH45tQN9AQa 1400.00000000 5 1007972.61789685 185.70176303
1437 390223 367093 cd54c5199ca7d857f848eb74844241c01e7effaa40c682e23a83f9bbdd1eb1b6 Mmgs2CrUBCkwATR8r3t5QnKSb5Lq2uTFVcn 100.00000000 5 1008072.61789685 13.26441164
1438 390493 367336 8e2a506035b042e0da389fdeb29b0e3be25cd6b94ad4da267f058e7624d135d2 MmcMivpY8AX5gqieDHchQTa5G1qMQr2ZDye 800.00000000 5 1008872.61789685 106.11529316
1439 391634 368392 2be31529aa2e62468bb6853fdae17f284920df042ed8cc803631864f228efbf9 MmcAXiANTNbPppzvzt146E75sxEfKKoSear 248.00000000 5 1009120.61789685 32.89574088
1440 392076 368772 e4c776542998eb5c6de34c80fd3bb8bcdac3de86dcfc55f346f91efeedc4f4f1 Mme127pugaMw8dQv5e6EZpPdWiEHqcBfAVQ 100.00000000 5 1009220.61789685 13.26441164
