Number Order Height TxHash Address Amount(Meer) TimeWeight TotalLockAmount(Meer) profit(Meer)
301 100170 100157 1bec1e20b600c25baf06ee828318fc55efafc722720bc13503f063f241fd52ef MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 220244.79759685 66.93899542
302 100174 100161 4043a29640ba23c05f63951faa3e63d60e1f7d0ad96380bb85cffb660e6d3f16 MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 220744.79759685 66.93899542
303 100177 100164 29ba2d5c6247af2ed102e3f8c803014747b25735bbed214e665251f48a65138a MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 221244.79759685 66.93899542
304 100178 100165 b7aa13329f0a0bc07cd123221ea17cdb6e976ce1e969480f817a81d15caf184c MmgqGwJDqApf8ssxoSiQAnB5XCWXQ2DxjMv 500.00000000 5 221744.79759685 66.93899542
305 100180 100167 0554e7f3f337d08819900df9cec8ee637332037778dfe25a7e74594eea4051d7 MmgqGwJDqApf8ssxoSiQAnB5XCWXQ2DxjMv 500.00000000 5 222244.79759685 66.93899542
306 100180 100167 795863265b6e1fc624edc481498367b49ff2de0837d7dead1524d10decfd3c3e MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 222744.79759685 66.93899542
307 100187 100174 8d60be384f154692ad17cbd9592c0490628034590558a67a8f997227324830e0 MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 223244.79759685 66.93899542
308 100191 100178 3a17109311b624d2db4f30d8f199391d6c20b3dce8ad374fdec242833745972f MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 223744.79759685 66.93899542
309 100195 100182 71e3e7c39bbe653065f8f01f10972c32cf234060f8b7d2054ea9a4abab36061d MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 224244.79759685 66.93899542
310 100199 100186 7c8df9dc3562e1da63fb6b1d7703111452aaa756710269a606f06265c724b868 MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 224744.79759685 66.93899542
311 100199 100186 9f94199f5e9dd040f960a3e3400bf547cf3726cf0b4308d2260f772179f38153 MmgqGwJDqApf8ssxoSiQAnB5XCWXQ2DxjMv 500.00000000 5 225244.79759685 66.93899542
312 100202 100189 582cb930f08f24f40ca043d9a587a05a5e1434891cb66ffb4a7eb397c7c85a05 MmgqGwJDqApf8ssxoSiQAnB5XCWXQ2DxjMv 500.00000000 5 225744.79759685 66.93899542
313 100203 100190 2c8389a6e4b90d5b2b3b2878a690a81a747ae1442a44e03a057812c7bf5e86a4 MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 226244.79759685 66.93899542
314 100206 100193 bf4da4e605483fa439b6e0aa841eced0a959fb74c6905b7697ffe9f1e1ca39aa MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 226744.79759685 66.93899542
315 100211 100198 3782996a731406960127258553362979dbfb6dd16d677ee378fa759a5844ec34 MmgqGwJDqApf8ssxoSiQAnB5XCWXQ2DxjMv 500.00000000 5 227244.79759685 66.93899542
316 100212 100199 67fb4caa8c7922843ed5cfeb0b3929fb6031b6aa4a390b1b57d8ea9b408606b0 MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 227744.79759685 66.93899542
317 100216 100203 9f1d174f72dee225dd3c7b7fcbffdb200dce101eb25f365b7e699a69c8a7c88a MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 228244.79759685 66.93899542
318 100220 100207 560057c80ad01ec18538665332c814e972eac2b8be74d266b67fe147c9c82ac6 MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 228744.79759685 66.93899542
319 100225 100212 0c0d58e082a1aba4f9db4b0c9e0a8878d6592c9abff632f11f55035bad363edd MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 229244.79759685 66.93899542
320 100230 100217 07be19fce209cdf599aaf7cce9aee0800324d84fd72f86d231c6c9a9274df163 MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 229744.79759685 66.93899542
321 100232 100219 5bb6cf473fed21b29cc4de47fa43412028d66d5e2eb6c3be38a6f99461367177 MmgqGwJDqApf8ssxoSiQAnB5XCWXQ2DxjMv 500.00000000 5 230244.79759685 66.93899542
322 100233 100220 154c704e6f6d753d3776735900419ed7b123c6052aef33f8b9c979874611930f MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 230744.79759685 66.93899542
323 100235 100222 1bf519c13da8d18110eed906d29a919861bb3abaa26e88a77eb279c3e1d8caeb MmgqGwJDqApf8ssxoSiQAnB5XCWXQ2DxjMv 500.00000000 5 231244.79759685 66.93899542
324 100235 100222 715717e7562529dba76151ddb9c8530de9410b87e2f6725af89178dd412930b4 MmKu8QYx8ZXypfSFpi2d2GdGiXwPx7KbRav 500.00000000 5 231744.79759685 66.93899542
325 100236 100223 4ecf6a656fe00a51700e855d1f7618802758157a52e9fb837175d2e7553e7ede MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 232244.79759685 66.93899542
326 100237 100224 59b7deeb1da98cca830a1ca8428995df551bcfff55e5aeffa98502dee0a1bc0f MmKu8QYx8ZXypfSFpi2d2GdGiXwPx7KbRav 500.00000000 5 232744.79759685 66.93899542
327 100237 100224 f66059ee45aa8a00e930cb1fe1daa25779f12e4b7d4ac1867ab5e94b8de24237 MmgqGwJDqApf8ssxoSiQAnB5XCWXQ2DxjMv 500.00000000 5 233244.79759685 66.93899542
328 100240 100227 ad0a5eedaf1b8477ccf50821dd4f04a531209a65f23e01930f23bdc4e4d96274 MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 233744.79759685 66.93899542
329 100241 100228 905a7a193eaf54bef8b40aa95514efafbdd821673f8d36a2581de9278903124d MmgqGwJDqApf8ssxoSiQAnB5XCWXQ2DxjMv 500.00000000 5 234244.79759685 66.93899542
330 100244 100231 c610e8fa4e09f81077fc0c1ab45ce37c6b59f23cb7b05ad38e06c7dcd0641083 MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 234744.79759685 66.93899542
331 100245 100232 de4779e590bf42dda580f6b94f92d736ffca8be839bbb0bcb9419871f861fe07 MmgqGwJDqApf8ssxoSiQAnB5XCWXQ2DxjMv 500.00000000 5 235244.79759685 66.93899542
332 100248 100235 509840cb0d8ff29c4a1b8b85408f69fbf813c7cba060961c835e0a207134e973 MmgqGwJDqApf8ssxoSiQAnB5XCWXQ2DxjMv 500.00000000 5 235744.79759685 66.93899542
333 100248 100235 e24abc538fdc7ae4c6522865e1c957d70c06cad242dd1612537a0305ae2d5e52 MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 236244.79759685 66.93899542
334 100254 100241 1a6b486a3a900f14fa41f2932b1c0b4b50dbd61c70a59f4d11d0ce5ca2ecefe8 MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 236744.79759685 66.93899542
335 100254 100241 5922cab23cde2d0265a29d785232f3d8e847b005c954f5d457caaef2cba1dbe2 MmgqGwJDqApf8ssxoSiQAnB5XCWXQ2DxjMv 500.00000000 5 237244.79759685 66.93899542
336 100257 100244 736041e251c51cd2ca3da369b5d7489fd7d8e4316800d88fb6690897d8b6d7ac MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 237744.79759685 66.93899542
337 100258 100245 c781f3a05ab30d7dfe6ee186b7a62ce9718793335c8b65f737f85b1c7e8da038 MmgqGwJDqApf8ssxoSiQAnB5XCWXQ2DxjMv 500.00000000 5 238244.79759685 66.93899542
338 100260 100247 ee688675adfc97ade39a6e1acb4cac7224cb1375bf6f97888511b4cc279253a8 MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 238744.79759685 66.93899542
339 100266 100253 7a1886a1970a63bc274b32736e16569cbd83ccdf3779d4cc555615191ac55ec2 MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 239244.79759685 66.93899542
340 100266 100253 e75c11f9140b3dd820df8711642f21366a7e607d3b0d55c9197f840df8190bae MmgqGwJDqApf8ssxoSiQAnB5XCWXQ2DxjMv 500.00000000 5 239744.79759685 66.93899542
341 100275 100262 9ff0b6a5d996c8a97d6fecdc14639377f510ac16c7481c55853c6d15f5b21ef7 MmgqGwJDqApf8ssxoSiQAnB5XCWXQ2DxjMv 500.00000000 5 240244.79759685 66.93899542
342 100275 100262 a57080772e53296288a3f0e442bbc2bf230c29ae0019c68c51261203ef9bdcdd MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 240744.79759685 66.93899542
343 100279 100266 2f8b1907662b9736c2988e528b5dedc7ae6aa1b6458db8ad86e4af8a5dd38f46 MmgqGwJDqApf8ssxoSiQAnB5XCWXQ2DxjMv 500.00000000 5 241244.79759685 66.93899542
344 100282 100269 21e1ef5183c555a4be4777e502799be3adb2cc81677bf22b18c9158e9e5c9727 MmgqGwJDqApf8ssxoSiQAnB5XCWXQ2DxjMv 500.00000000 5 241744.79759685 66.93899542
345 100282 100269 89571bfec6627c00fc6c252797745cff49216a6f73224eb352cf4f0c5dcc84e5 MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 242244.79759685 66.93899542
346 100285 100272 5d0f8478c40d50dbf8df83c6ce66b1e7971776795cb2cae5a8517273382592d3 MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 242744.79759685 66.93899542
347 100288 100275 0d61a0698f68ab86252842ae22e4a1261872fd4a4b6eb72cb6d73db7c42f0d04 MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 243244.79759685 66.93899542
348 100293 100280 fcc541cde34a4063f4fd24a529f8d5c5d33f958e12bc73164ace005bb0bd93d9 MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 243744.79759685 66.93899542
349 100298 100285 61ab313a9be4bdf6141bf9a0b58b2565a20f2cf84fa1bf1e9ca662a3053fdc40 MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 244244.79759685 66.93899542
350 100302 100289 42ec8f26584ac0800352cec9227101f397f6326089292482069c07a200430318 MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 244744.79759685 66.93899542
351 100306 100293 dd7010e2235c3c555b612f0dc4c87d68f27d66db7828f273176115fc63758f43 MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 245244.79759685 66.93899542
352 100309 100296 19c11e45cb9818c30b5d0267f60ac43c3fa8619baf4b31eaf395014bc4815065 MmgqGwJDqApf8ssxoSiQAnB5XCWXQ2DxjMv 500.00000000 5 245744.79759685 66.93899542
353 100309 100296 e55ec2a29a0e71f062edd67cb3e6f89686fe0b55ac7d93932043707b0e8a0b73 MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 246244.79759685 66.93899542
354 100313 100300 3ee6678cf1b92b05ba6d09aaebe1ad5f0ff64cacc6e40dd043e0910c6883b7ce MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 246744.79759685 66.93899542
355 100316 100303 3431bf97151fbfe43d4310fb9df234c08e51a7a41b1cfe7497a0e5d9f0f03cf7 MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 247244.79759685 66.93899542
356 100320 100307 08c7c7371f7c94322f8a84a77fbbc2d4b8a2327def07beb627e640ea99f11c96 MmXKJEuizboekaF7q7gh3boTCCdRZCNpB7L 500.00000000 5 247744.79759685 66.93899542
357 100632 100619 1477bc66ea08269c347074bc31a3616fca837e671cba53e3e7225b3c97d52e6b MmaJ2tfSchbPCks8sGZDnp2fsKhmfNEJQCm 92.66000000 5 247837.45759685 12.40513463
358 100686 100673 33c4584331dcc63ab4b04d554a9de170d9742fcaaf21e48f4f314e6b9e7034ad MmRxoD9f57jDexnzoYXB8wQDZ5BiB2Y5J4e 150.00000000 5 247987.45759685 20.08169862
359 100824 100811 a37b528d20e2e0d5bc54340dcb284d25f16c0fd1d70f82e58789415bc67b2ac3 MmNrPVYV8aCERBhDJ2UPk39S6jVeRb8Dpxw 500.00000000 5 248487.45759685 66.93899542
360 100827 100814 30e714e07afb4336b3643740ae734f98c73a1047bf105bda8b06fbd108bf1d6e MmNrPVYV8aCERBhDJ2UPk39S6jVeRb8Dpxw 500.00000000 5 248987.45759685 66.93899542
361 100910 100897 ea6a3716614103c260b7d9fdb6cf0b16f35693c2f6292fc2347d42092df600c8 MmXNioLDgmWcjGR2FjCVLv17HvQTsqictGV 0.99000000 5 248988.44759685 0.13253921
362 100955 100942 36fc7737d576a739b69bbcc72b1a9451aab23a0b460f191d287d0d5347fa9288 Mmd1atJj7xbG6HsA4SB4fqsU54hfw67VeWu 10000.00000000 5 258988.44759685 1338.77990857
363 100977 100964 386a2ee92c1eed4e6eefac5c0030ac7c32f8d0f693aa0c48b23490b131c8de19 MmbMXBGVU68AVnSaCKu4RSmZHahH1sqeKF1 500.00000000 5 259488.44759685 66.93899542
364 100981 100968 237dd421be11cfa3dc989df327d7e63fd3df98a19695afa1e2e4876229f8ea39 MmbMXBGVU68AVnSaCKu4RSmZHahH1sqeKF1 500.00000000 5 259988.44759685 66.93899542
365 102168 102155 c8c03cb8df0242c66a888cadadf09be5981e6cf461280a41aecf8721d5d40aad MmRE1R5jU7u6vFb8CwULBDVrZwM8Mrt3X8T 21.00000000 5 260009.44759685 2.81143780
366 102248 102235 b9a11620f770379a5c3b485c4848a00f797f892fed4c6713f0b5d9aa41a66022 Mmgmf7nWgTWcSdxhtrTXfoTJjGZVRBg7uBY 500.00000000 5 260509.44759685 66.93899542
367 102378 102365 9e7976cd6b9941fb35dd4e294ed34439108753e48153313abc45bf437e99fdfc MmiLiuSNEfU1zZjhc3Xnhp9uZwdEMXg5KQK 50.00000000 5 260559.44759685 6.69389954
368 102645 102632 25108136fdd4e64b7123270ec9c48c12aa7c386ffe29947f0f98a2808b221b87 MmUFNHBNQ6JXdgZDoAfjniHarzYXRJW5SP2 500.00000000 5 261059.44759685 66.93899542
369 102664 102651 da5366370ae0d3b4523eb58121b9fb2bafcb703def24fd68b6d9e93a25548cc5 MmVxJXWDHgNcu4KexzUmHYKHwm8ZsiR1CcS 97.00000000 5 261156.44759685 12.98616511
370 102669 102656 cae037a35d6461155bdab7824a5c54aaa9ce130583126bb0057a130c566d5153 MmS1hCt1617UvYxzaYudhoRrCj197ri92sh 500.00000000 5 261656.44759685 66.93899542
371 103006 102993 64f74796b1788e0a5aee5d2c64874addd8f8768c638ea4db6bfd5b8340432b4c MmheZL6SN8RhzTtLdN4bhK7GXCZCbNmvVyY 205.00000000 5 261861.44759685 27.44498812
372 103257 103244 a0d714399214df143e6efabd025b268a5124147db5afd00b16d2bb5f77868286 Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK 500.00000000 5 262361.44759685 66.93899542
373 103402 103389 e9c3db54182d4472905650d9b114bdb7d20c8fffb2a83cf883bfd98a50580dbe MmWcNTNtqVU5b7LTQ4F4zPQESPsc5tRtMAd 500.00000000 5 262861.44759685 66.93899542
374 103404 103391 4477440a62e4b4abae3a106ce428313c23d80d3302e5b5fd2bef77372176eeb9 MmWcNTNtqVU5b7LTQ4F4zPQESPsc5tRtMAd 500.00000000 5 263361.44759685 66.93899542
375 103407 103394 343611e3bc86ac96119f4c19cfb37ded683ca88acfa286f4c2f28fb904421f6f MmWcNTNtqVU5b7LTQ4F4zPQESPsc5tRtMAd 500.00000000 5 263861.44759685 66.93899542
376 103415 103402 745073872a1f4eeed4c9f58f613a96b93095448fa170c8c5a347f75b2dba12b9 MmWcNTNtqVU5b7LTQ4F4zPQESPsc5tRtMAd 500.00000000 5 264361.44759685 66.93899542
377 103417 103404 9eed9245a62937e883ef604a5d14f8a6c61ae09d808a5ef50b531f09ec52982a MmWcNTNtqVU5b7LTQ4F4zPQESPsc5tRtMAd 500.00000000 5 264861.44759685 66.93899542
378 103423 103410 b3cbc2593e91974bbcaac9daa06f2015d20bb9d8fdab4d4805f2557f93c6e8bd MmWcNTNtqVU5b7LTQ4F4zPQESPsc5tRtMAd 500.00000000 5 265361.44759685 66.93899542
379 103429 103416 b931cb3d9bcd77266fa44bf434ea8cde58bf54e1343042ef90045814404b2bad MmWcNTNtqVU5b7LTQ4F4zPQESPsc5tRtMAd 500.00000000 5 265861.44759685 66.93899542
380 103431 103418 295e856395c84cd591473a41b920b27d67edef1163fa333e421361d6be3c21f8 MmWcNTNtqVU5b7LTQ4F4zPQESPsc5tRtMAd 500.00000000 5 266361.44759685 66.93899542
381 103554 103541 38f378c1421ca7ca250a0322ae0fdc70175e445d69588a0ae5b6e53b439a4205 MmPfeotwhUgedX2vCRxYECWKwb7xJJ45AxA 10000.00000000 5 276361.44759685 1338.77990857
382 103840 103827 d1d6079d4e443e6323ef224b31e849c50299da2b7108fa1fce45cf130175e49a MmRXbvWJUU3aJna3UkPw5HYjBbnk897Pg7B 824.00000000 5 277185.44759685 110.31546446
383 104685 104672 4a25e54397eabbade6f6ed603067a115c61b25e2412bbbf0815e09bcd9aefc31 MmcMivpY8AX5gqieDHchQTa5G1qMQr2ZDye 155.00000000 5 277340.44759685 20.75108858
384 104825 104812 562e0f2cab6384b52537c30ebca5ed303e05e749d8dcee365293088fc8e97c13 MmYZ2kMr3teFLN8JKFrsSPuZN8yyB7brwSB 800.00000000 5 278140.44759685 107.10239268
385 104851 104838 dd41f67c65ef321677a61568640265352f5ce1896e060039fe196bbac4d24747 MmaHf7YgjMZD5f98iqPrtTQJaenAYU6hU5C 450.00000000 5 278590.44759685 60.24509588
386 105260 105247 821aad341d749c4ba65b33ef0ca28a5185c0b69b69dfd03491c2f021338a3437 MmPvAv9SWqpAWxLN91pbXGfYj5UR6oGom7p 2.90000000 5 278593.34759685 0.38824617
387 105405 105392 88deefa0fe29ad67e3f5627a3efe3b7f3cd99843df92ba61dc5d44eb74c122b6 Mmbb6ThuS7YMQgNuqWNJnXugBJ47cW9wimK 500.00000000 5 279093.34759685 66.93899542
388 105536 105523 59ea14fa6265f06efd017e7a4147a3f7fbb5a2b8626a4027f77650fb3e388d17 MmXD9xB8EXPTJkjYmZU24YsZGE3Jx6xFtbk 500.00000000 5 279593.34759685 66.93899542
389 105549 105536 d374ebaa0f5c60031ef583432f1bce364acc48cc9fe22a910bce51f165188129 MmM1TA7tdQ6c1D3Ba3wGtqZjRRFJ9VNG7PR 8.00000000 5 279601.34759685 1.07102392
390 105648 105635 042958f9c03660d8aa179c5805431997b03737e46704c47c62ba1762c99f561d Mmd74khJy7VezEBVf4WCRReCjnZ9TNNBj42 3.20000000 5 279604.54759685 0.42840957
391 105708 105695 64880201e8d087eb963f308f5159a148155591cc07bd28a23e9b9d1bd673cc31 MmXD9xB8EXPTJkjYmZU24YsZGE3Jx6xFtbk 500.00000000 5 280104.54759685 66.93899542
392 105715 105702 dd3202e6e3d6d316954f1ea3155d51bc64441c62fa14075de55b454d8f7ea518 MmXD9xB8EXPTJkjYmZU24YsZGE3Jx6xFtbk 500.00000000 5 280604.54759685 66.93899542
393 105964 105951 a2a0d1511df00fb0ed80545a5d87266397ddd4fa94d4cde680a86f4ebd9acf2a MmgwnFVpwJrf86eQpWB6L3xrVfWfuLREffM 300.00000000 5 280904.54759685 40.16339725
394 105997 105984 468b665d321d568af928346178db2d1aead8454b1639acf9d50429db8d60cc25 MmYZ2kMr3teFLN8JKFrsSPuZN8yyB7brwSB 200.00000000 5 281104.54759685 26.77559817
395 106096 106083 bdf31cf6a20638317c367f4965a551d8b701d7c65bd668498e53ee3f76fffd1d MmKsJGj5vHSFLmmPeMatTiKXMSTagHx3cdE 1000.00000000 5 282104.54759685 133.87799085
396 106136 106123 5c0e89103c7c418d452e744ce7f2b3083688d100e68507aedeb43a5304a2bcdf MmaXQdHQSMYa1xCgYTvvsvpShbeRP52fz1p 50.00000000 5 282154.54759685 6.69389954
397 107520 107507 021c8ebc4aed0d46f04d38f820e06fa0cd219cd5d506e302bc973c3a423e20fd MmgQWnwy8GoyCPeAXCKxf85kqa6Ma4fEvEr 500.00000000 5 282654.54759685 66.93899542
398 107525 107512 82fca6a3f4e5460440564c8b6c44ac625920d33737f86ed335c4d7c345be48d8 MmaHf7YgjMZD5f98iqPrtTQJaenAYU6hU5C 200.00000000 5 282854.54759685 26.77559817
399 108512 108499 0e5106821a8b527e6743142075f5c49ceaae1892518604f006e2cd32f016981a MmRoZpTtobGMyGSYd6mckwrou4s9YLbCdDG 150.00000000 5 283004.54759685 20.08169862
400 108590 108577 a201fbe597c04fcd5db1707669a42ea9b590c98c68cfc7bbc83db88cb6deecfb MmfpuT5r9M8W7HhTGFTZ6qnxH6BSNXqU1EU 0.00160000 5 283004.54919685 0.00021420
401 108998 108985 12f837f510252de29af0f414adfd86c21d13862b76ac5ac0a231d038faf8f1ba Mmef8RgJvePP9JxGcfjfTQJNwXnfDabkgkF 500.00000000 5 283504.54919685 66.93899542
402 109197 109184 55cfa6aa0f99e925997d2b78b7a09d5b8903e613ae5f5ab5be984862e02037c0 MmNkqvsAXgRhqZat549yoDzFxeFjYc1AEhE 150.00000000 5 283654.54919685 20.08169862
403 110511 110498 62af88caaa87e9680841800827be53ffafde25f9347c701f337214dbc2a4ad3b MmYZmCD5WojVusAfFsnBs4SLVQjuJKikoNW 120.00000000 5 283774.54919685 16.06535890
404 110785 110772 b1030f4acc5593f175148a32bd0e7c0dd7b4d240e6f34fa0a4fc7a5bee4c36ef MmeFghBWDyhubEVV7guZQ7fhjajf3uZCYWd 500.00000000 5 284274.54919685 66.93899542
405 110792 110779 ebb6992d98590ff5a5f8fd08f3793cc08a086a8c673baa138c2610a6b8e48c51 MmNp5WWwnxzZdubjXCL1VtpPV9XvCEwjXgS 500.00000000 5 284774.54919685 66.93899542
406 110995 110982 b018b6a37aa5b9674e26da5b0fedc63f9a93ba16541d93824c22427d17d0efee MmS7bQcM6yDKc5UrynFZcN9RxSPiCZLBiFy 1990.00000000 5 286764.54919685 266.41720180
407 110996 110983 8f9b30265507743a4a693aca7242cea552662b0e12be7ea6f611cab5dd425e8b MmRQhCtZEgr1dksnbzHrEP2GVHrqhyb92wG 93.50000000 5 286858.04919685 12.51759214
408 111140 111127 ac6965f3a96a5725a17805674d3d2ce6c1dad6c6fad55ba3bdc362a48f249f9a Mmc3MkrVoineowDWv36rNhtdWDJsQJLuaJh 500.00000000 5 287358.04919685 66.93899542
409 111150 111137 2f41943e2135241898122d375534a4fa3acb14da241c7ff59969276fed58bbd4 Mmc3MkrVoineowDWv36rNhtdWDJsQJLuaJh 500.00000000 5 287858.04919685 66.93899542
410 111161 111148 3f393a4c5049e3c9cae5d9d87d77068e749fc7bbde1126ae6546c685f401f32c Mmc3MkrVoineowDWv36rNhtdWDJsQJLuaJh 500.00000000 5 288358.04919685 66.93899542
411 111566 111553 77501d6e448b8a533940e7942dbbc23225f3ac77e3aabf0fdf0d242d72aea60f MmNviYQthctB9tmME78AW2nprJCCpqTptw7 17.90000000 5 288375.94919685 2.39641603
412 111569 111556 6db6cfba9a00b3a55df493dbc17d134dd2f6b0d56196693a7763bc7c237c8ef9 Mmb5rv26dnunUGMTQSMamnUmsyi38QsE8PS 49.90000000 5 288425.84919685 6.68051174
413 111629 111616 bdb9a83d3eb4316b1af073ecc848cc8f7980feb295e8b554212b51900f1ef199 MmRovVyMfB5diuUNaLNVZYpH98jkpG574ye 50.00000000 5 288475.84919685 6.69389954
414 111695 111682 fd0718aa417449a7e4bd1953603a9eed643e85fcd3a613849a2b8582285d34c7 MmXD9xB8EXPTJkjYmZU24YsZGE3Jx6xFtbk 500.00000000 5 288975.84919685 66.93899542
415 111717 111704 2f91d516dcc2fee15b02901863063147c3e63200c915ce41c6e78d8d4c8e2f92 MmXD9xB8EXPTJkjYmZU24YsZGE3Jx6xFtbk 500.00000000 5 289475.84919685 66.93899542
416 111759 111746 46963ed251ada2b5b664a61fe339c39f16d9643d2387a49af36dc105ed0cd67d MmTfnpTMKSSkD3zX1MDZvPn2krAimwrUaGU 500.00000000 5 289975.84919685 66.93899542
417 111827 111814 0b1426fb716ceb4ed842e5fda221affdcb7396b85957dd44900c8f4c99977118 MmNCXReEaFeMsFdBtrEqKqB1ryk5QLG7kMv 199.00000000 5 290174.84919685 26.64172018
418 111943 111930 523a374b7e4231cba6cbd6937792708fe871c616ac5dbbdd47c28225715f79e7 Mmgnrb8vBzPsnmTLd3PTQgN7bFxRXFskJ5A 500.00000000 5 290674.84919685 66.93899542
419 111958 111945 66cde390871e8ffd994100dd05f53a26da140db964f22a5ea9b7d12427ab039f MmUNGG8XbE8QiTxLrHG3wH8ufHE1uaq4vLo 500.00000000 5 291174.84919685 66.93899542
420 111972 111959 b1ef3315337bc53d7206c192b3dab4fa901773f765324ee8a66de2f7562fd6a7 MmhyW3AFqXJhktW3LY5PLZvys62a3gFURZ9 500.00000000 5 291674.84919685 66.93899542
421 111985 111972 3feb0204917885393f3c09d56b39be4d5165f66c47b32792dbb7ee150320adb6 MmSeAzrsq7AZbNRLCyGpX7ia62LtABzCkdN 500.00000000 5 292174.84919685 66.93899542
422 112083 112070 04bfc2b38237aa0f6f26c1aa8348317e11bdafedbf8ee999f33b0d5d78f9b9d6 MmTSDuyqymEweB6McfWiGuLr9pTA22R9iNh 500.00000000 5 292674.84919685 66.93899542
423 112250 112237 b97de70aee6e2036f2e65644840bf940f643898d28988498e541e203c2fbce3d MmMX79yZb4AY2WKSHLABbeu6Rd1GTwyfHTa 500.00000000 5 293174.84919685 66.93899542
424 112258 112245 a463e70ec9069a91463e808511f66e44bba509bd21f59a8023261144509d6151 MmMX79yZb4AY2WKSHLABbeu6Rd1GTwyfHTa 500.00000000 5 293674.84919685 66.93899542
425 112260 112247 95ff54c256eb63002b2affe22c6a6c7e70fcbff421f5dde1ada6e77643fcc8cc Mma9iCuPWVxMsxBWr7e28ncdd3y5C77b9qH 500.00000000 5 294174.84919685 66.93899542
426 112265 112252 38babb72256e8a6eeb867bae2c75d19219fe0d17ba35ccc15cca607ce09cb0bc Mma9iCuPWVxMsxBWr7e28ncdd3y5C77b9qH 500.00000000 5 294674.84919685 66.93899542
427 112265 112252 73b7172dffdbab5219b1b0286a3d437e7c9cc82dbf7d07db82900f8e71c59127 MmMX79yZb4AY2WKSHLABbeu6Rd1GTwyfHTa 500.00000000 5 295174.84919685 66.93899542
428 112308 112295 e799f2903d3a6b65fe396ce0f55ccf793f9b9b165eac792bc71e5a799d7c54ef MmbapGvorVeAHVFdqeST9xHpMQHzpWjhKot 500.00000000 5 295674.84919685 66.93899542
429 112330 112317 6ca0a4ced99d61fd08eb8abc739399de51b38d219a0189cc0debe0d037e35aff MmgQBFaZbmUxP5KjFYewb6NdWhgdj3nbtn2 4000.00000000 5 299674.84919685 535.51196342
430 113276 113263 2806f362f781f00482146da49ceb556986325a698b8f392ce9da14b2462d38d3 MmYZmCD5WojVusAfFsnBs4SLVQjuJKikoNW 180.00000000 5 299854.84919685 24.09803835
431 113338 113325 5d53902029b91ccfcad83ec4001e7361dd08cb6ea3ddca75e644063b37d9b2c7 MmbapGvorVeAHVFdqeST9xHpMQHzpWjhKot 500.00000000 5 300354.84919685 66.93899542
432 113396 113383 a03a333c3b410959cf0c4cd6c1fb96e4ac959ff0300645033e5436844d2cfbb3 Mmhjd2RwQzbmXzKjvDXNU6Hs4GWWCGhKBYD 150.00000000 5 300504.84919685 20.08169862
