Number Order Height Address Amount(Meer) ComProfit(Meer)
2740 677433 603079 MmYeXyd29D9W2cHAkmV31vt3ambkkJgxHmN 150.00000000 25.43627715
2741 678355 603798 MmXHbwV4PVRhnfPYA2Zqa4af7MJsZH3HuuK 50.00000000 8.47875905
2742 678356 603799 MmWoDg47F2Kmwm6aKsG3rhgZzpQqSTqRB9g 300.00000000 50.87255431
2743 678454 603883 MmiiH3JnJNmCF4BrazeQdFoR17c9EwodBQY 1000.00000000 169.57518103
2744 678567 603975 MmXRF9T9kjqi1e34V2XfsX2DX6SrWdA3gd6 2199.00000000 372.89582310
2745 678708 604104 MmULGXaiQyfWGXsapUcvu3BdrfSHmzJ4RmX 492.00000000 83.43098907
2746 678784 604170 MmiJzXoLvoBZiiwMtWLbN2grHRZykRWyzNq 9000.00000000 1526.17662935
2747 678906 604285 Mmi8oYtiWiaNcos5JHMR4gLmK5s1gFEE8hX 1040.00000000 176.35818828
2748 679243 604586 MmhbU4qoj3tabg7XkENevyrFxqCmZPLF9Cc 80.00000000 13.56601448
2749 679379 604702 MmhTJ8XmAC33m2wCa1wgQg7BT4SBsBxPyFM 1749.91299250 296.74181250
2750 679590 604901 MmbqCrqt2kZCM3j1ax1Fp15N6sH7HbG3Dtj 50.00000000 8.47875905
2751 681457 606668 Mmcb1VdVXVCDM7uHByELEYA5adNBuKAkpt7 965.00000000 163.64004970
2752 681480 606689 MmheBbr7huSDEfKD1gB8ovq635G4gqxpnUt 80.00000000 13.56601448
2753 681612 606808 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 706.00000000 119.72007781
2754 683997 609113 MmW3JBbvN31ZqjuV4B2HcPKaW1fzWKPE6ct 450.00000000 76.30883146
2755 684143 609238 MmS8BCLh3FCZcycVnpLF6B5u87EULFxpKpM 5000.00000000 847.87590519
2756 684237 609330 MmhWjdm7RkUGtUXk8CEkH3KxaDwJs9WWpv8 116.00000000 19.67072100
2757 684304 609394 MmchK5bsiUcKMjkuiS48fNjEMSFuu4qYhk8 1600.00000000 271.32028966
2758 684499 609570 MmLnMnQHhbS4NAMst9mrrr5vJm6xA3hR11p 0.06000000 0.01017451
2759 684632 609696 MmZL4QEqvzfNUJnjNQKk9CKWnmzHxkbEESU 805.00000000 136.50802073
2760 684852 609901 MmdUYVcpbZviqhfmpECjibiahC7D9bhEMpg 1100.00000000 186.53269914
2761 686998 611938 MmZKUSnb4oGQALYNkfC4buKYRvKXXpWC8Qp 90.00000000 15.26176629
2762 687812 612602 MmhbU4qoj3tabg7XkENevyrFxqCmZPLF9Cc 50.00000000 8.47875905
2763 687833 612622 MmXh9pC4fXczggRV61mki53UpZzGxwq2DNh 1100.00000000 186.53269914
2764 687943 612726 MmQot9q8Mvty6MU3FF2qrNjNNteKUKYF3HM 185.00000000 31.37140849
2765 688232 612995 MmbqCrqt2kZCM3j1ax1Fp15N6sH7HbG3Dtj 50.00000000 8.47875905
2766 688704 613454 MmKkRtPcSGTxJuZQz6sEjCKnHVDEtiahUVi 230.00000000 39.00229163
2767 689915 614660 MmiLiuSNEfU1zZjhc3Xnhp9uZwdEMXg5KQK 1000.00000000 169.57518103
2768 690579 615211 MmUoK7TCKdzfZLNGZggxaMhDdhuDs4w6Gdf 922.00000000 156.34831691
2769 690654 615279 Mmi8oYtiWiaNcos5JHMR4gLmK5s1gFEE8hX 257.00000000 43.58082152
2770 690713 615329 MmVka7EtUVq8u8wNqmBor4nBui7SpAUk9Gt 4000.00000000 678.30072415
2771 690853 615464 MmTPK6dF4rTF74M1XRR82aqNxjN6mNroev8 51.00000000 8.64833423
2772 691133 615732 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 1166.00000000 197.72466109
2773 692410 616957 MmTzk11ShsQi3kYGNbjN3mxkiixKX74MfnW 500.00000000 84.78759051
2774 693564 617975 Mmf6Ez1qWZtnfLjcDKFdom8URzcchgMBcnZ 2000.00000000 339.15036207
2775 693837 618184 MmbSNFct6cXvaGbwvmdh6e3xhYNjdcmNbGX 3000.00000000 508.72554311
2776 694166 618470 MmKjcGMAKdSUtqVXT9EpP4HU2vjGCcsYABm 10000.00000000 1695.75181039
2777 694214 618516 MmdBtD21tCPY9MgM4CqNjrCwvLxLisZhvh7 1278.00000000 216.71708136
2778 694504 618765 MmchK5bsiUcKMjkuiS48fNjEMSFuu4qYhk8 1000.00000000 169.57518103
2779 694531 618790 Mmd6TXvV5HYrJuw2C7drbGHCjtaDtxLFcnL 340.00000000 57.65556155
2780 694873 619107 Mmeaq9VF7NRJkc4JwBq3NoeCdsVqyw9E4UT 25.60000000 4.34112463
2781 695770 619977 MmhbU4qoj3tabg7XkENevyrFxqCmZPLF9Cc 50.00000000 8.47875905
2782 696204 620405 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 370.00000000 62.74281698
2783 696795 620903 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 255.00000000 43.24167116
2784 696835 620939 MmcnmbvX441EdLhxD9SjMnXvhrfJJt1Bx4L 390.00000000 66.13432060
2785 697336 621383 MmYYBxhPnd6UNrKy7hjHVHjFMLxMPhofKad 1800.00000000 305.23532587
2786 697487 621533 Mmgysbae5q8DMRC5sWFpR7bX8QuVaYgYqfY 46.00000000 7.80045832
2787 697809 621827 MmTPK6dF4rTF74M1XRR82aqNxjN6mNroev8 43.00000000 7.29173278
2788 698340 622329 MmMQFx2kv4PwRovX1uuQWd4cj9CKe3DcUfC 500.00000000 84.78759051
2789 698377 622363 MmMQFx2kv4PwRovX1uuQWd4cj9CKe3DcUfC 1600.00000000 271.32028966
2790 699604 623512 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 257.00000000 43.58082152
2791 699636 623538 MmguKTvDdpq668U4DfsUFZXVBYjKYbha5pn 590.00000000 100.04935681
2792 701145 624915 MmYS3Mwa6bn7Y9E7gscYQX1JKfHMacNM3Dx 5000.00000000 847.87590519
2793 701192 624957 MmT1UvceCdvi78cSPUuNSHs2NTcnTfEsAbp 1.00000000 0.16957518
2794 701351 625108 MmVpkKnsvasQPf3QLWdLc8J2cfdn5sSy6Mu 1000.00000000 169.57518103
2795 701357 625114 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 5000.00000000 847.87590519
2796 701421 625177 Mmf6Ez1qWZtnfLjcDKFdom8URzcchgMBcnZ 79.00000000 13.39643930
2797 702735 626395 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 323.00000000 54.77278347
2798 702877 626511 MmPLTR1gSP7ER8f52WriD1sTQMULLf9PnHU 100.00000000 16.95751810
2799 703024 626625 MmiJzXoLvoBZiiwMtWLbN2grHRZykRWyzNq 5300.00000000 898.74845951
2800 703043 626641 MmiJzXoLvoBZiiwMtWLbN2grHRZykRWyzNq 5448.00000000 923.84558630
2801 703093 626678 MmZ4PhuEhJCC62utfqgNud6nRPKbpvVfLmn 3085.00000000 523.13943350
2802 703365 626898 MmW3JBbvN31ZqjuV4B2HcPKaW1fzWKPE6ct 600.00000000 101.74510862
2803 705595 628990 MmY5p5ztUkmy7S5ybd8yERsXYgVntvY2FjC 1000.00000000 169.57518103
2804 705888 629219 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 286.00000000 48.49850177
2805 706106 629393 MmLephTaokmymR9ug7eH5JohRdNw4uXiie6 3000.00000000 508.72554311
2806 706370 629625 MmRz8AA9JoKU44Y2XBgiHXbNB94u87u2dzi 200.00000000 33.91503620
2807 706673 629910 MmS2z9EZytZGw4iKnTJaPUCfSFfEixjDsip 240.00000000 40.69804344
